state,state_abbr,year,scenario,scenario_label,tas_c,tas_2020_c,tas_change_from_2020_c,annual_max_tasmax_c,hot_days_30c,hot_days_30c_2020,hot_days_30c_change_from_2020,hot_days_35c,hot_days_35c_2020,hot_days_35c_change_from_2020
Alabama,AL,2036,ssp126,Low emissions (SSP126),16.111487143260334,15.809565380956446,0.30192176230388806,32.91645716681358,40.04191710524717,37.74486651455762,2.297050590689551,0.44429999506342166,0.3419706198039264,0.1023293752594953
Alabama,AL,2037,ssp126,Low emissions (SSP126),16.543452390863955,15.809565380956446,0.7338870099075107,35.88215359572927,61.07514071673572,37.74486651455762,23.330274202178092,2.770081868137169,0.3419706198039264,2.4281112483332428
Alabama,AL,2038,ssp126,Low emissions (SSP126),16.67248391612817,15.809565380956446,0.8629185351717218,36.25531937913198,67.65798117024899,37.74486651455762,29.913114655691366,4.997896325206019,0.3419706198039264,4.655925705402093
Alabama,AL,2039,ssp126,Low emissions (SSP126),16.029543995316622,15.809565380956446,0.21997861436017815,36.41859836045553,75.6799510155067,37.74486651455762,37.93508450094908,8.678378544687963,0.3419706198039264,8.336407924884035
Alabama,AL,2040,ssp126,Low emissions (SSP126),17.20113210263198,15.809565380956446,1.3915667216755334,35.26523636872073,52.40792272064229,37.74486651455762,14.663056206084669,3.747376287844529,0.3419706198039264,3.405405668040603
Alabama,AL,2041,ssp126,Low emissions (SSP126),16.673951902989796,15.809565380956446,0.8643865220333509,35.60381356868932,67.59815189504849,37.74486651455762,29.85328538049086,4.123309019941224,0.3419706198039264,3.781338400137298
Alabama,AL,2042,ssp126,Low emissions (SSP126),17.408815801250764,15.809565380956446,1.5992504202943183,38.11958805120417,89.27623397984084,37.74486651455762,51.53136746528321,13.770908607866687,0.3419706198039264,13.428937988062762
Alabama,AL,2043,ssp126,Low emissions (SSP126),16.667191723141816,15.809565380956446,0.8576263421853699,35.23312961223613,72.09859062425882,37.74486651455762,34.3537241097012,1.5361231426668023,0.3419706198039264,1.194152522862876
Alabama,AL,2044,ssp126,Low emissions (SSP126),15.881187856175128,15.809565380956446,0.07162247521868152,35.82272622032611,68.57533343495581,37.74486651455762,30.830466920398184,3.308953577907327,0.3419706198039264,2.966982958103401
Alabama,AL,2045,ssp126,Low emissions (SSP126),15.14265138214495,15.809565380956446,-0.6669139988114944,33.46782893065781,48.449604731146245,37.74486651455762,10.70473821658862,1.0591648288109243,0.3419706198039264,0.7171942090069979
Alabama,AL,2046,ssp126,Low emissions (SSP126),16.480709357520936,15.809565380956446,0.6711439765644912,37.65173032629714,88.98618442655491,37.74486651455762,51.24131791199729,17.475511672539678,0.3419706198039264,17.13354105273575
Alabama,AL,2047,ssp126,Low emissions (SSP126),16.587544617384367,15.809565380956446,0.7779792364279211,35.14110688850553,73.79048426498859,37.74486651455762,36.04561775043098,3.3530526453518172,0.3419706198039264,3.011082025547891
Alabama,AL,2048,ssp126,Low emissions (SSP126),16.3688698422427,15.809565380956446,0.5593044612862558,34.832649088177824,50.68768517487568,37.74486651455762,12.942818660318062,1.7378711507585343,0.3419706198039264,1.3959005309546078
Alabama,AL,2049,ssp126,Low emissions (SSP126),16.93179284131695,15.809565380956446,1.1222274603605034,39.07953031094534,90.44058113684638,37.74486651455762,52.69571462228876,14.978337573016079,0.3419706198039264,14.636366953212152
Alabama,AL,2050,ssp126,Low emissions (SSP126),16.746999537296794,15.809565380956446,0.9374341563403489,38.83023132588232,94.31248664521385,37.74486651455762,56.56762013065623,20.495766264642533,0.3419706198039264,20.153795644838606
Alabama,AL,2051,ssp126,Low emissions (SSP126),16.241053827244333,15.809565380956446,0.4314884462878906,34.04708081662703,76.62626781203879,37.74486651455762,38.88140129748116,0.2540561106314354,0.3419706198039264,-0.08791450917249098
Alabama,AL,2052,ssp126,Low emissions (SSP126),16.394162166286634,15.809565380956446,0.5845967853301893,35.3007175125349,56.256561739445495,37.74486651455762,18.51169522488787,3.556454008734959,0.3419706198039264,3.2144833889310327
Alabama,AL,2053,ssp126,Low emissions (SSP126),17.659610733853597,15.809565380956446,1.850045352897154,39.67204603444541,83.27585597064329,37.74486651455762,45.53098945608567,30.32663927571266,0.3419706198039264,29.984668655908735
Alabama,AL,2054,ssp126,Low emissions (SSP126),16.407538799374958,15.809565380956446,0.5979734184185129,34.52553874859848,60.92343251069706,37.74486651455762,23.178565996139444,0.3089314902175157,0.3419706198039264,-0.033039129586410684
Alabama,AL,2055,ssp126,Low emissions (SSP126),16.62965038376284,15.809565380956446,0.8200850028063957,34.584852888714074,49.30259495723577,37.74486651455762,11.557728442678146,2.034785748761578,0.3419706198039264,1.6928151289576516
Alabama,AL,2056,ssp126,Low emissions (SSP126),16.86120608178129,15.809565380956446,1.0516407008248485,35.97106908064162,62.55034004583308,37.74486651455762,24.805473531275457,3.806669455275575,0.3419706198039264,3.4646988354716486
Alabama,AL,2057,ssp126,Low emissions (SSP126),16.45962450777518,15.809565380956446,0.6500591268187367,35.82009564043628,61.67142447408395,37.74486651455762,23.926557959526324,3.9732570883338205,0.3419706198039264,3.6312864685298942
Alabama,AL,2058,ssp126,Low emissions (SSP126),16.346203929455847,15.809565380956446,0.5366385484994021,34.06553312709823,73.14294398254526,37.74486651455762,35.39807746798765,0.559779189894602,0.3419706198039264,0.21780857009067556
Alabama,AL,2059,ssp126,Low emissions (SSP126),17.296280068190065,15.809565380956446,1.4867146872336185,35.03187322601125,63.25546861550813,37.74486651455762,25.510602100950504,1.87049121471162,0.3419706198039264,1.5285205949076934
Alabama,AL,2060,ssp126,Low emissions (SSP126),15.902642105299725,15.809565380956446,0.09307672434328226,33.23282652029716,48.59420682295119,37.74486651455762,10.849340308393574,0.6534979626209848,0.3419706198039264,0.31152734281705846
Alabama,AL,2061,ssp126,Low emissions (SSP126),16.00504935050271,15.809565380956446,0.19548396954626432,33.933112227911664,44.158836230526475,37.74486651455762,6.413969715968853,1.0102604716939358,0.3419706198039264,0.6682898518900094
Alabama,AL,2062,ssp126,Low emissions (SSP126),17.12181955808782,15.809565380956446,1.3122541771313783,32.787932365893674,60.847918557118255,37.74486651455762,23.103052042560634,0.0,0.3419706198039264,-0.3419706198039264
Alabama,AL,2063,ssp126,Low emissions (SSP126),17.281207394249385,15.809565380956446,1.4716420132929422,36.60899581968629,82.58975840957899,37.74486651455762,44.84489189502138,10.942351754943024,0.3419706198039264,10.600381135139099
Alabama,AL,2064,ssp126,Low emissions (SSP126),16.543517199094914,15.809565380956446,0.7339518181384724,34.74735309098965,61.41388082109485,37.74486651455762,23.66901430653723,0.9217804796824832,0.3419706198039264,0.5798098598785568
Alabama,AL,2065,ssp126,Low emissions (SSP126),17.27242959028803,15.809565380956446,1.4628642093315825,34.89219315567681,68.96005746027785,37.74486651455762,31.215190945720234,3.728296350846353,0.3419706198039264,3.386325731042427
Alabama,AL,2066,ssp126,Low emissions (SSP126),17.04385863779492,15.809565380956446,1.2342932568384768,35.7093473118973,72.16205011166359,37.74486651455762,34.41718359710597,3.395214556540464,0.3419706198039264,3.053243936736538
Alabama,AL,2067,ssp126,Low emissions (SSP126),15.697540294752761,15.809565380956446,-0.11202508620368447,33.264209047500984,44.725061816216886,37.74486651455762,6.9801953016592675,0.25286331646507426,0.3419706198039264,-0.08910730333885214
Alabama,AL,2068,ssp126,Low emissions (SSP126),16.049685339251123,15.809565380956446,0.24011995829468097,35.77008183123511,52.91015636833685,37.74486651455762,15.165289853779226,2.4356745300563367,0.3419706198039264,2.0937039102524104
Alabama,AL,2069,ssp126,Low emissions (SSP126),16.348330758906684,15.809565380956446,0.5387653779502415,34.106213837738984,43.49183246165122,37.74486651455762,5.746965947093599,1.2712413876966662,0.3419706198039264,0.9292707678927398
Alabama,AL,2070,ssp126,Low emissions (SSP126),17.25540617034428,15.809565380956446,1.445840789387837,34.928609527432364,67.46053984975778,37.74486651455762,29.71567333520015,3.789351013975341,0.3419706198039264,3.4473803941714145
Alabama,AL,2071,ssp126,Low emissions (SSP126),16.938127953477213,15.809565380956446,1.1285625725207695,35.11663892828903,59.93765706218215,37.74486651455762,22.192790547624522,3.697529652201106,0.3419706198039264,3.3555590323971796
Alabama,AL,2072,ssp126,Low emissions (SSP126),17.18378261881666,15.809565380956446,1.3742172378602144,37.8893722147984,81.62065683910791,37.74486651455762,43.875790324550294,12.756790892284828,0.3419706198039264,12.414820272480902
Alabama,AL,2073,ssp126,Low emissions (SSP126),15.668779542706496,15.809565380956446,-0.14078583824994786,33.225491026300666,61.78635786303575,37.74486651455762,24.041491348478125,0.17730634170378096,0.3419706198039264,-0.16466427810014544
Alabama,AL,2074,ssp126,Low emissions (SSP126),16.70974424472942,15.809565380956446,0.9001788637729747,37.7289828654146,74.85947405345881,37.74486651455762,37.11460753890118,17.303738639244475,0.3419706198039264,16.96176801944055
Alabama,AL,2075,ssp126,Low emissions (SSP126),16.99506071358539,15.809565380956446,1.185495332628945,37.2241359192277,81.11262425008387,37.74486651455762,43.367757735526254,14.4568403963972,0.3419706198039264,14.114869776593274
Alabama,AL,2076,ssp126,Low emissions (SSP126),16.95708946439905,15.809565380956446,1.1475240834426064,33.95252510520452,38.00961563387989,37.74486651455762,0.26474911932226547,0.0,0.3419706198039264,-0.3419706198039264
Alabama,AL,2077,ssp126,Low emissions (SSP126),16.98759356917474,15.809565380956446,1.1780281882182984,35.44154075452673,76.46585811475317,37.74486651455762,38.72099160019556,5.638485161122214,0.3419706198039264,5.296514541318287
Alabama,AL,2078,ssp126,Low emissions (SSP126),16.44963251792471,15.809565380956446,0.6400671369682649,35.49086203761011,72.96915041587681,37.74486651455762,35.2242839013192,9.087820152721854,0.3419706198039264,8.745849532917928
Alabama,AL,2079,ssp126,Low emissions (SSP126),16.593148509832055,15.809565380956446,0.7835831288756118,34.832015854744085,63.41245391812456,37.74486651455762,25.66758740356694,5.932381390921271,0.3419706198039264,5.5904107711173445
Alabama,AL,2080,ssp126,Low emissions (SSP126),17.69511111995632,15.809565380956446,1.8855457389998764,37.51514273526779,86.08899383992276,37.74486651455762,48.34412732536514,12.620504304677272,0.3419706198039264,12.278533684873347
Alabama,AL,2081,ssp126,Low emissions (SSP126),16.01552276450291,15.809565380956446,0.20595738354646528,35.79721248422453,58.67072105428202,37.74486651455762,20.925854539724394,4.254773464710681,0.3419706198039264,3.912802844906754
Alabama,AL,2082,ssp126,Low emissions (SSP126),16.473306373757804,15.809565380956446,0.6637409928013611,36.11040536141828,60.02095239934354,37.74486651455762,22.276085884785925,6.66388311690771,0.3419706198039264,6.321912497103784
Alabama,AL,2083,ssp126,Low emissions (SSP126),15.85579483639949,15.809565380956446,0.04622945544304588,33.76473741152139,56.715718669205756,37.74486651455762,18.97085215464813,0.18785829609926394,0.3419706198039264,-0.15411232370466246
Alabama,AL,2084,ssp126,Low emissions (SSP126),16.507323689422893,15.809565380956446,0.6977583084664507,35.42572345492735,48.84806652690786,37.74486651455762,11.103200012350237,3.7252743102184125,0.3419706198039264,3.383303690414486
Alabama,AL,2085,ssp126,Low emissions (SSP126),17.08129766233938,15.809565380956446,1.2717322813829364,38.53582800002631,75.47664137527374,37.74486651455762,37.73177486071612,14.596652948220164,0.3419706198039264,14.254682328416239
Alabama,AL,2086,ssp126,Low emissions (SSP126),16.610323469043408,15.809565380956446,0.8007580880869664,37.68271626331109,75.49180723373017,37.74486651455762,37.74694071917255,13.557930998794884,0.3419706198039264,13.215960378990959
Alabama,AL,2087,ssp126,Low emissions (SSP126),16.514960617335685,15.809565380956446,0.7053952363792381,33.53081005783503,59.4804017859903,37.74486651455762,21.73553527143268,0.06381222619944915,0.3419706198039264,-0.27815839360447725
Alabama,AL,2088,ssp126,Low emissions (SSP126),17.09284583572999,15.809565380956446,1.2832804547735444,35.86219156136848,70.97288583836334,37.74486651455762,33.22801932380572,7.50702135687294,0.3419706198039264,7.165050737069013
Alabama,AL,2089,ssp126,Low emissions (SSP126),17.003210883536017,15.809565380956446,1.1936455025795711,34.521116853886575,60.89789903040921,37.74486651455762,23.15303251585158,3.29929099944826,0.3419706198039264,2.957320379644334
Alabama,AL,2090,ssp126,Low emissions (SSP126),16.85761378773166,15.809565380956446,1.0480484067752145,35.65125595608644,72.4103582389437,37.74486651455762,34.66549172438608,7.5246680082091055,0.3419706198039264,7.182697388405178
Alabama,AL,2091,ssp126,Low emissions (SSP126),16.684898026414412,15.809565380956446,0.875332645457968,39.191755467524665,56.158689945739376,37.74486651455762,18.41382343118175,13.768846637357225,0.3419706198039264,13.426876017553298
Alabama,AL,2092,ssp126,Low emissions (SSP126),16.818517955710224,15.809565380956446,1.0089525747537762,36.24143436573357,70.02448403916067,37.74486651455762,32.27961752460305,6.528157660638908,0.3419706198039264,6.186187040834982
Alabama,AL,2093,ssp126,Low emissions (SSP126),16.925181463746434,15.809565380956446,1.1156160827899881,35.93278898422722,56.52685336231932,37.74486651455762,18.7819868477617,1.9551393350708635,0.3419706198039264,1.613168715266937
Alabama,AL,2094,ssp126,Low emissions (SSP126),16.413612909054823,15.809565380956446,0.6040475280983788,37.62019162707592,57.81419753512941,37.74486651455762,20.06933102057179,13.277791463476756,0.3419706198039264,12.935820843672829
Alabama,AL,2095,ssp126,Low emissions (SSP126),16.449199917921707,15.809565380956446,0.6396345369652602,35.31119299657763,50.327503005168246,37.74486651455762,12.582636490610623,5.037836892584591,0.3419706198039264,4.695866272780664
Alabama,AL,2096,ssp126,Low emissions (SSP126),16.865817174325933,15.809565380956446,1.0562517933694897,32.69306204615372,41.96163920399967,37.74486651455762,4.216772689442042,0.0,0.3419706198039264,-0.3419706198039264
Alabama,AL,2097,ssp126,Low emissions (SSP126),16.141350788254627,15.809565380956446,0.3317854072981819,33.938019591706976,48.15857182020963,37.74486651455762,10.413705305652005,0.6911993406966901,0.3419706198039264,0.34922872089276374
Alabama,AL,2098,ssp126,Low emissions (SSP126),16.147820170806323,15.809565380956446,0.3382547898498793,35.51971906022568,72.11074682268755,37.74486651455762,34.365880308129924,4.1881046112769456,0.3419706198039264,3.8461339914730193
Alabama,AL,2099,ssp126,Low emissions (SSP126),16.175235313894056,15.809565380956446,0.36566993293761146,33.873140004426254,51.71764520489498,37.74486651455762,13.972778690337357,0.25286331646507426,0.3419706198039264,-0.08910730333885214
Alabama,AL,2100,ssp126,Low emissions (SSP126),17.037018967855722,15.809565380956446,1.2274535868992806,34.16923774909075,59.861192221164586,37.74486651455762,22.116325706606965,1.787195521405843,0.3419706198039264,1.4452249016019167
Alabama,AL,2020,ssp245,Medium emissions (SSP245),15.95589362021612,15.95589362021612,0.0,32.92960782540823,38.98285917438898,38.98285917438898,0.0,0.409245248689023,0.409245248689023,0.0
Alabama,AL,2021,ssp245,Medium emissions (SSP245),16.331295517180642,15.95589362021612,0.37540189696451987,38.04766758169729,61.441421130046585,38.98285917438898,22.458561955657608,8.626226516968508,0.409245248689023,8.216981268279484
Alabama,AL,2022,ssp245,Medium emissions (SSP245),16.908181414181936,15.95589362021612,0.9522877939658133,36.079732966597874,49.285315941669,38.98285917438898,10.30245676728002,3.4478892018024516,0.409245248689023,3.0386439531134286
Alabama,AL,2023,ssp245,Medium emissions (SSP245),16.270063287552457,15.95589362021612,0.31416966733633345,35.17926333691871,58.10483023394496,38.98285917438898,19.121971059555978,4.653784631149458,0.409245248689023,4.244539382460435
Alabama,AL,2024,ssp245,Medium emissions (SSP245),16.219970702454326,15.95589362021612,0.2640770822382046,32.77578895958939,50.80827877700937,38.98285917438898,11.825419602620391,0.31428995433180107,0.409245248689023,-0.09495529435722191
Alabama,AL,2025,ssp245,Medium emissions (SSP245),16.244349732152582,15.95589362021612,0.28845611193646276,35.87914794443763,76.65209835224255,38.98285917438898,37.66923917785358,7.637016547365166,0.409245248689023,7.227771298676143
Alabama,AL,2026,ssp245,Medium emissions (SSP245),16.104699839614554,15.95589362021612,0.14880621939843053,34.93409945856404,57.73160864102947,38.98285917438898,18.748749466640486,5.153815244785139,0.409245248689023,4.744569996096116
Alabama,AL,2027,ssp245,Medium emissions (SSP245),16.967415237498404,15.95589362021612,1.0115216172822796,40.366338496679546,88.27413269304593,38.98285917438898,49.29127351865694,29.09737302940592,0.409245248689023,28.688127780716897
Alabama,AL,2028,ssp245,Medium emissions (SSP245),15.528018594210089,15.95589362021612,-0.42787502600603244,36.7678153681009,57.7498312024725,38.98285917438898,18.766972028083522,4.290677528710794,0.409245248689023,3.8814322800217704
Alabama,AL,2029,ssp245,Medium emissions (SSP245),16.64994993055858,15.95589362021612,0.6940563103424585,35.04527716894644,62.41178491525795,38.98285917438898,23.42892574086897,2.6272077692503175,0.409245248689023,2.2179625205612945
Alabama,AL,2030,ssp245,Medium emissions (SSP245),16.41529193124732,15.95589362021612,0.45939831103119816,34.803957792871095,71.78427528712612,38.98285917438898,32.80141611273714,2.304612802470207,0.409245248689023,1.895367553781184
Alabama,AL,2031,ssp245,Medium emissions (SSP245),17.20907539815378,15.95589362021612,1.2531817779376568,37.56215972826865,80.60194917562274,38.98285917438898,41.61909000123376,14.158437182778968,0.409245248689023,13.749191934089945
Alabama,AL,2032,ssp245,Medium emissions (SSP245),16.18824003536795,15.95589362021612,0.2323464151518284,34.148788684580055,53.30327049917564,38.98285917438898,14.320411324786658,2.3390094725615196,0.409245248689023,1.9297642238724966
Alabama,AL,2033,ssp245,Medium emissions (SSP245),16.4458931958039,15.95589362021612,0.4899995755877799,36.331932083154996,69.34678434612893,38.98285917438898,30.36392517173995,7.5244895162801715,0.409245248689023,7.115244267591148
Alabama,AL,2034,ssp245,Medium emissions (SSP245),16.63931871852235,15.95589362021612,0.683425098306229,40.195085017480615,67.37298348810779,38.98285917438898,28.39012431371881,10.239953149508613,0.409245248689023,9.83070790081959
Alabama,AL,2035,ssp245,Medium emissions (SSP245),15.916569390624584,15.95589362021612,-0.039324229591536045,34.30882448831994,52.29389956270394,38.98285917438898,13.311040388314959,2.8789135284450076,0.409245248689023,2.4696682797559846
Alabama,AL,2036,ssp245,Medium emissions (SSP245),16.250169209529844,15.95589362021612,0.29427558931372305,38.63887413010848,69.18748861612625,38.98285917438898,30.20462944173727,8.985306484849351,0.409245248689023,8.576061236160328
Alabama,AL,2037,ssp245,Medium emissions (SSP245),16.16032801032649,15.95589362021612,0.20443439011036776,36.84078432571077,75.09078171754071,38.98285917438898,36.10792254315172,8.334356100605456,0.409245248689023,7.925110851916433
Alabama,AL,2038,ssp245,Medium emissions (SSP245),17.150170479556607,15.95589362021612,1.194276859340487,41.78101617192639,74.7518317735194,38.98285917438898,35.768972599130414,15.456932371351005,0.409245248689023,15.047687122661982
Alabama,AL,2039,ssp245,Medium emissions (SSP245),16.580686738176194,15.95589362021612,0.6247931179600691,37.737203755285215,75.30931939213481,38.98285917438898,36.326460217745826,9.783212470815146,0.409245248689023,9.373967222126122
Alabama,AL,2040,ssp245,Medium emissions (SSP245),16.49175496680516,15.95589362021612,0.535861346589038,36.50486494687514,65.41259561683533,38.98285917438898,26.429736442446355,6.317053077244284,0.409245248689023,5.907807828555262
Alabama,AL,2041,ssp245,Medium emissions (SSP245),16.134319263929967,15.95589362021612,0.17842564371384476,35.36858392269987,73.80545634580194,38.98285917438898,34.822597171412966,6.678433353051728,0.409245248689023,6.269188104362706
Alabama,AL,2042,ssp245,Medium emissions (SSP245),17.433830049425136,15.95589362021612,1.4779364292090167,40.691155496284,96.0017405017413,38.98285917438898,57.01888132735232,29.784661691782603,0.409245248689023,29.37541644309358
Alabama,AL,2043,ssp245,Medium emissions (SSP245),16.468809806928636,15.95589362021612,0.512916186712516,33.62632298214897,68.74059874163585,38.98285917438898,29.757739567246873,0.06261943203308798,0.409245248689023,-0.346625816655935
Alabama,AL,2044,ssp245,Medium emissions (SSP245),15.870975076149113,15.95589362021612,-0.08491854406700759,34.775856164995304,69.71868989729838,38.98285917438898,30.73583072290939,2.5088882571885462,0.409245248689023,2.0996430084995232
Alabama,AL,2045,ssp245,Medium emissions (SSP245),17.639570685158425,15.95589362021612,1.6836770649423012,39.488137899179065,88.92056856943381,38.98285917438898,49.937709395044834,26.128370953572865,0.409245248689023,25.71912570488384
Alabama,AL,2046,ssp245,Medium emissions (SSP245),16.675832852442568,15.95589362021612,0.719939232226448,36.83352430025766,86.06475961318439,38.98285917438898,47.08190043879541,9.056044048643297,0.409245248689023,8.646798799954276
Alabama,AL,2047,ssp245,Medium emissions (SSP245),16.57771720042636,15.95589362021612,0.6218235802102398,33.6632494029663,62.79899930016038,38.98285917438898,23.816140125771398,0.0,0.409245248689023,-0.409245248689023
Alabama,AL,2048,ssp245,Medium emissions (SSP245),16.5395920866177,15.95589362021612,0.5836984664015772,36.82508038332578,68.86148129469095,38.98285917438898,29.87862212030197,8.267232828346085,0.409245248689023,7.8579875796570615
Alabama,AL,2049,ssp245,Medium emissions (SSP245),17.2333779802685,15.95589362021612,1.2774843600523802,36.24405163627341,72.50797287910716,38.98285917438898,33.52511370471818,7.451202385391808,0.409245248689023,7.041957136702785
Alabama,AL,2050,ssp245,Medium emissions (SSP245),17.21293605357315,15.95589362021612,1.2570424333570258,39.30620951407426,88.95016753199036,38.98285917438898,49.96730835760138,20.46885295799791,0.409245248689023,20.059607709308885
Alabama,AL,2051,ssp245,Medium emissions (SSP245),17.053880337307557,15.95589362021612,1.0979867170914375,41.980378298739886,83.43211158798354,38.98285917438898,44.449252413594564,25.191002483713216,0.409245248689023,24.781757235024195
Alabama,AL,2052,ssp245,Medium emissions (SSP245),17.064827381721923,15.95589362021612,1.108933761505801,36.588622372580836,87.4062490897736,38.98285917438898,48.42338991538461,14.03649297280878,0.409245248689023,13.627247724119758
Alabama,AL,2053,ssp245,Medium emissions (SSP245),16.65855693900201,15.95589362021612,0.7026633187858877,35.085676697171394,74.40440981306189,38.98285917438898,35.421550638672905,1.964278072483853,0.409245248689023,1.55503282379483
Alabama,AL,2054,ssp245,Medium emissions (SSP245),17.108680364566947,15.95589362021612,1.1527867443508253,33.41882532523821,53.904320295283966,38.98285917438898,14.921461120894987,0.06261943203308798,0.409245248689023,-0.346625816655935
Alabama,AL,2055,ssp245,Medium emissions (SSP245),16.799117857105827,15.95589362021612,0.8432242368897046,34.74752662206593,65.90294053199055,38.98285917438898,26.920081357601568,3.87533403596097,0.409245248689023,3.466088787271947
Alabama,AL,2056,ssp245,Medium emissions (SSP245),16.77196841731253,15.95589362021612,0.8160747970964051,34.15680701958873,68.34277683190098,38.98285917438898,29.359917657512003,1.0676157240661228,0.409245248689023,0.6583704753770998
Alabama,AL,2057,ssp245,Medium emissions (SSP245),16.287247087130297,15.95589362021612,0.3313534669141718,35.40496543435389,64.41176567645634,38.98285917438898,25.42890650206736,4.964446253735454,0.409245248689023,4.555201005046431
Alabama,AL,2058,ssp245,Medium emissions (SSP245),17.33916402601107,15.95589362021612,1.3832704057949479,34.069396996007946,67.00128932211358,38.98285917438898,28.018430147724604,1.5867241361948283,0.409245248689023,1.1774788875058053
Alabama,AL,2059,ssp245,Medium emissions (SSP245),16.849814276311243,15.95589362021612,0.8939206560951204,36.419476866042785,76.49447592775265,38.98285917438898,37.51161675336366,6.69677943740963,0.409245248689023,6.287534188720607
Alabama,AL,2060,ssp245,Medium emissions (SSP245),16.49176640080104,15.95589362021612,0.5358727805849188,34.70373900565593,76.75253504196321,38.98285917438898,37.76967586757423,2.608071539769261,0.409245248689023,2.198826291080238
Alabama,AL,2061,ssp245,Medium emissions (SSP245),16.9690864037765,15.95589362021612,1.0131927835603745,35.61569078642847,73.7253459407154,38.98285917438898,34.74248676632642,5.057735874555447,0.409245248689023,4.648490625866423
Alabama,AL,2062,ssp245,Medium emissions (SSP245),16.823062709921448,15.95589362021612,0.8671690897053226,39.198943574559806,77.18038576646674,38.98285917438898,38.197526592077764,17.737703302523762,0.409245248689023,17.32845805383474
Alabama,AL,2063,ssp245,Medium emissions (SSP245),17.30093993798844,15.95589362021612,1.3450463177723164,35.324299782190984,72.27670653584532,38.98285917438898,33.29384736145634,2.125842660747953,0.409245248689023,1.7165974120589296
