state,scenario,year,hot_days_raw_change,hot_days_raw_change_5yr,cmip6_2020_hotday_source_offset_5yr,added_summer_35c_days_aligned_5yr,added_summer_35c_days_aligned_5yr_clipped,rolling_window_years,population_scenario,projected_total_population,population_exposure_days_proxy,population_exposure_days_proxy_millions,impact_method
Alabama,ssp126,2020,-2.910663227521759,9.076767696957473,9.076767696957473,0.0,0.0,3,ssp2,15221892.0,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2021,32.81170377217907,7.082976775934997,9.076767696957473,-1.9937909210224767,0.0,4,ssp2,15317470.9,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2022,-2.67073745378489,8.559438815120597,9.076767696957473,-0.5173288818368764,0.0,5,ssp2,15413049.8,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2023,1.1016040128675637,13.70390847666766,9.076767696957473,4.627140779710187,4.627140779710187,5,ssp2,15508628.7,71760608.29515378,71.76060829515379,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2024,14.465286971862998,6.662980820982426,9.076767696957473,-2.413786875975047,0.0,5,ssp2,15604207.6,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2025,22.81168508021356,7.44634151888683,9.076767696957473,-1.6304261780706435,0.0,5,ssp2,15699786.5,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2026,-2.392934506247101,6.6443651884755095,9.076767696957473,-2.432402508481964,0.0,5,ssp2,15795365.4,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2027,1.24606603573713,4.95616132211129,9.076767696957473,-4.120606374846183,0.0,5,ssp2,15890944.3,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2028,-2.908277639189037,-0.20083222584239085,9.076767696957473,-9.277599922799864,0.0,5,ssp2,15986523.2,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2029,6.0242676400419,-0.10000987531387455,9.076767696957473,-9.176777572271348,0.0,5,ssp2,16082102.1,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2030,-2.973282659554847,4.730360898637912,9.076767696957473,-4.346406798319562,0.0,5,ssp2,16177681.0,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2031,-1.88882275360452,4.792503213004455,9.076767696957473,-4.284264483953018,0.0,5,ssp2,16254782.6,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2032,25.39791990549606,3.0055170394917234,9.076767696957473,-6.07125065746575,0.0,5,ssp2,16331884.2,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2033,-2.5975660673563192,3.616174423249972,9.076767696957473,-5.460593273707501,0.0,5,ssp2,16408985.8,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2034,-2.910663227521759,3.412283446133068,9.076767696957473,-5.664484250824405,0.0,5,ssp2,16486087.4,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2035,0.0800042592363952,-1.7204645796562967,9.076767696957473,-10.79723227661377,0.0,5,ssp2,16563189.0,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2036,-2.908277639189037,-0.9092207283809017,9.076767696957473,-9.985988425338375,0.0,5,ssp2,16640290.6,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2037,-0.265820223450766,0.4200489293103965,9.076767696957473,-8.656718767647076,0.0,5,ssp2,16717392.2,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2038,1.4586531890206582,0.5463429167144362,9.076767696957473,-8.530424780243036,0.0,5,ssp2,16794493.8,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2039,3.735685060934732,1.2816676040234523,9.076767696957473,-7.795100092934021,0.0,5,ssp2,16871595.4,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2040,0.711474196256594,2.8479949539278695,9.076767696957473,-6.228772743029603,0.0,5,ssp2,16948697.0,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2041,0.768345797356043,2.1684027626599165,9.076767696957473,-6.908364934297557,0.0,5,ssp2,17013648.2,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2042,7.5658165260713215,1.4375887120171786,9.076767696957473,-7.639178984940295,0.0,5,ssp2,17078599.4,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2043,-1.9393077673191097,0.8566000690629074,9.076767696957473,-8.220167627894567,0.0,5,ssp2,17143550.6,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2044,0.0816148077210447,2.79427892469669,9.076767696957473,-6.282488772260783,0.0,5,ssp2,17208501.8,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2045,-2.193469018514761,1.3445457302352026,9.076767696957473,-7.732221966722271,0.0,5,ssp2,17273453.0,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2046,10.456740075524957,1.3129257541382335,9.076767696957473,-7.76384194281924,0.0,5,ssp2,17338404.2,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2047,0.3171505537638821,3.323022494911774,9.076767696957473,-5.7537452020457,0.0,5,ssp2,17403355.4,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2048,-2.097407647803956,6.260765213459095,9.076767696957473,-2.8160024834983783,0.0,5,ssp2,17468306.6,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2049,10.132098511588747,3.587523111683024,9.076767696957473,-5.489244585274449,0.0,5,ssp2,17533257.8,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2050,12.495244574221845,3.5899160486399837,9.076767696957473,-5.48685164831749,0.0,5,ssp2,17598209.0,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2051,-2.909470433355398,9.45478256978583,9.076767696957473,0.37801487282835744,0.37801487282835744,5,ssp2,17675277.9,6681517.927574377,6.681517927574377,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2052,0.3291152385486766,6.882968747193997,9.076767696957473,-2.193798949763476,0.0,5,ssp2,17752346.8,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2053,27.22692495792528,4.170934118544467,9.076767696957473,-4.905833578413007,0.0,5,ssp2,17829415.7,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2054,-2.72697060137042,4.894219232713185,9.076767696957473,-4.182548464244288,0.0,5,ssp2,17906484.6,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2055,-1.064928569025806,5.015867184352626,9.076767696957473,-4.060900512604848,0.0,5,ssp2,17983553.5,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2056,0.7069551374881904,-0.9832338435467058,9.076767696957473,-10.06000154050418,0.0,5,ssp2,18060622.4,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2057,0.9373549967458854,-0.7089706755342821,9.076767696957473,-9.785738372491755,0.0,5,ssp2,18137691.3,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2058,-2.768580181571379,-0.9724657875225109,9.076767696957473,-10.049233484479984,0.0,5,ssp2,18214760.2,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2059,-1.3556547613083014,-1.6326543519915961,9.076767696957473,-10.709422048949069,0.0,5,ssp2,18291829.1,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2060,-2.38240412896695,-2.4273057696583606,9.076767696957473,-11.504073466615834,0.0,5,ssp2,18368898.0,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2061,-2.593987684857236,-0.5332755205393482,9.076767696957473,-9.610043217496822,0.0,5,ssp2,18447299.8,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2062,-3.035902091587935,-0.6849688906587784,9.076767696957473,-9.761736587616252,0.0,5,ssp2,18525701.6,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2063,6.701571064023682,-0.2296459955753436,9.076767696957473,-9.306413692532818,0.0,5,ssp2,18604103.4,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2064,-2.114121611905452,0.3610140343866095,9.076767696957473,-8.715753662570863,0.0,5,ssp2,18682505.2,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2065,-0.1057896535497762,0.4115866976796245,9.076767696957473,-8.66518099927785,0.0,5,ssp2,18760907.0,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2066,0.359312464952529,-1.0612969138380492,9.076767696957473,-10.138064610795523,0.0,5,ssp2,18839308.8,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2067,-2.783038775122861,-1.2328905645346562,9.076767696957473,-10.30965826149213,0.0,5,ssp2,18917710.6,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2068,-0.6628469935646866,-1.0988530674003445,9.076767696957473,-10.175620764357818,0.0,5,ssp2,18996112.4,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2069,-2.9720898653884857,-1.0383900482682162,9.076767696957473,-10.11515774522569,0.0,5,ssp2,19074514.2,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2070,0.5643978321217809,1.4363089960262598,9.076767696957473,-7.640458700931213,0.0,5,ssp2,19152916.0,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2071,0.6616275606131707,0.9971592447623664,9.076767696957473,-8.079608452195107,0.0,5,ssp2,19219541.8,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2072,9.59045644634952,3.962227724576583,9.076767696957473,-5.11453997238089,0.0,5,ssp2,19286167.6,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2073,-2.858595749884154,5.246223808466789,9.076767696957473,-3.830543888490684,0.0,5,ssp2,19352793.4,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2074,11.853252533682598,4.506717878026568,9.076767696957473,-4.570049818930905,0.0,5,ssp2,19419419.2,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2075,6.984378251572808,3.026418250973583,9.076767696957473,-6.0503494459838905,0.0,5,ssp2,19486045.0,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2076,-3.035902091587935,4.292866915731281,9.076767696957473,-4.783900781226192,0.0,5,ssp2,19552670.8,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2077,2.188958311084597,2.4764644960481936,9.076767696957473,-6.60030320090928,0.0,5,ssp2,19619296.6,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2078,3.4736475739043366,2.8526456541966323,9.076767696957473,-6.2241220427608415,0.0,5,ssp2,19685922.4,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2079,2.77124043526716,3.6409809151056804,9.076767696957473,-5.435786781851792,0.0,5,ssp2,19752548.2,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2080,8.865284042315002,3.928785457952716,9.076767696957473,-5.147982239004757,0.0,5,ssp2,19819174.0,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2081,0.9057742129573052,2.6644471840741146,9.076767696957473,-6.412320512883358,0.0,5,ssp2,19871394.9,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2082,3.6279810253197753,2.248073540746778,9.076767696957473,-6.8286941562106955,0.0,5,ssp2,19923615.8,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2083,-2.848043795488671,1.930245273871169,9.076767696957473,-7.146522423086305,0.0,5,ssp2,19975836.7,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2084,0.6893722186304774,2.8147130105521403,9.076767696957473,-6.2620546864053335,0.0,5,ssp2,20028057.6,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2085,7.276142707936957,1.4946988324104882,9.076767696957473,-7.582068864546985,0.0,5,ssp2,20080278.5,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2086,5.328112896362162,2.958531444565223,9.076767696957473,-6.118236252392251,0.0,5,ssp2,20132499.4,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2087,-2.9720898653884857,2.8733347824111926,9.076767696957473,-6.203432914546281,0.0,5,ssp2,20184720.3,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2088,4.4711192652850045,2.2903345336682555,9.076767696957473,-6.786433163289217,0.0,5,ssp2,20236941.2,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2089,0.2633889078603251,3.3713008635496804,9.076767696957473,-5.705466833407793,0.0,5,ssp2,20289162.1,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2090,4.361141464222271,4.479345079812095,9.076767696957473,-4.597422617145378,0.0,5,ssp2,20341383.0,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2091,10.73294454576929,3.36896867545168,9.076767696957473,-5.707799021505793,0.0,5,ssp2,20378353.2,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2092,2.5681312159235863,5.3646687682573795,9.076767696957473,-3.712098928700094,0.0,5,ssp2,20415323.4,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2093,-1.0807627565170717,4.892827435612256,9.076767696957473,-4.183940261345217,0.0,5,ssp2,20452293.6,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2094,10.24188937188882,2.1390581081408113,9.076767696957473,-6.937709588816662,0.0,5,ssp2,20489263.8,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2095,2.001934800996656,1.156491314777845,9.076767696957473,-7.920276382179628,0.0,5,ssp2,20526234.0,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2096,-3.035902091587935,1.3032056823431,9.076767696957473,-7.773562014614374,0.0,5,ssp2,20563204.2,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2097,-2.344702750891245,-1.3017799470592362,9.076767696957473,-10.37854764401671,0.0,5,ssp2,20600174.4,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2098,-0.3471909186907957,-1.9519082212949859,9.076767696957473,-11.028675918252459,0.0,5,ssp2,20637144.6,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2099,-2.783038775122861,-1.6809097537217483,9.076767696957473,-10.757677450679221,0.0,4,ssp2,20674114.8,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp126,2100,-1.248706570182092,-1.4596454213319163,9.076767696957473,-10.53641311828939,0.0,3,ssp2,20711085.0,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2020,-2.626656842898912,0.5711472488528012,0.5711472488528012,0.0,0.0,3,ssp2,15221892.0,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2021,5.590324425380572,0.6962027239026114,0.5711472488528012,0.12505547504981018,0.12505547504981018,4,ssp2,15317470.9,1915533.5999611437,1.9155335999611436,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2022,-1.2502258359232568,-0.05021823919549791,0.5711472488528012,-0.6213654880482992,0.0,5,ssp2,15413049.8,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2023,1.071369149052042,1.3953360205397307,0.5711472488528012,0.8241887716869295,0.8241887716869295,5,ssp2,15508628.7,12782037.638801662,12.782037638801663,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2024,-3.035902091587935,0.6497195224203469,0.5711472488528012,0.0785722735675457,0.0785722735675457,5,ssp2,15604207.6,1226058.0683519756,1.2260580683519757,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2025,4.60111445577723,5.470966615869147,0.5711472488528012,4.899819367016345,4.899819367016345,5,ssp2,15699786.5,76926117.95072176,76.92611795072176,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2026,1.8622419347836543,5.495123987076693,0.5711472488528012,4.9239767382238915,4.9239767382238915,5,ssp2,15795365.4,77776011.80134651,77.77601180134651,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2027,22.85600963132074,6.008041654520139,0.5711472488528012,5.436894405667338,5.436894405667338,5,ssp2,15890944.3,86397386.16544127,86.39738616544128,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2028,1.1921560050897706,4.590086776281559,0.5711472488528012,4.018939527428758,4.018939527428758,5,ssp2,15986523.2,64248869.99463687,64.24886999463688,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2029,-0.4713137543707058,5.95961559539928,0.5711472488528012,5.388468346546479,5.388468346546479,5,ssp2,16082102.1,86657898.11177866,86.65789811177866,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2030,-2.4886599354156647,1.2490351453298487,0.5711472488528012,0.6778878964770475,0.6778878964770475,5,ssp2,16177681.0,10966654.142966699,10.966654142966698,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2031,8.709886030372259,1.679251824671678,0.5711472488528012,1.108104575818877,1.108104575818877,5,ssp2,16254782.6,18011998.97800106,18.011998978001063,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2032,-0.6968926190264155,3.16375212383694,0.5711472488528012,2.5926048749841386,2.5926048749841386,5,ssp2,16331884.2,42342122.59459642,42.342122594596425,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2033,3.3432394017989187,3.546070051836098,0.5711472488528012,2.9749228029832966,2.9749228029832966,5,ssp2,16408985.8,48815466.03024911,48.81546603024911,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2034,6.951187741455604,2.9814498380073124,0.5711472488528012,2.410302589154511,2.410302589154511,5,ssp2,16486087.4,39736459.14524756,39.736459145247565,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2035,-0.5770702954198712,4.0786813564929405,0.5711472488528012,3.507534107640139,3.507534107640139,5,ssp2,16563189.0,58095950.34878997,58.09595034878997,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2036,5.886784961228328,5.858596610750229,0.5711472488528012,5.287449361897428,5.287449361897428,5,ssp2,16640290.6,87984693.91475777,87.98469391475777,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2037,4.789264973401725,5.784377455142177,0.5711472488528012,5.213230206289376,5.213230206289376,5,ssp2,16717392.2,87151613.9874264,87.1516139874264,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2038,12.242815673085364,6.492448043991244,0.5711472488528012,5.921300795138443,5.921300795138443,5,ssp2,16794493.8,99445249.49188764,99.44524949188764,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2039,6.58009196341534,6.043597304038338,0.5711472488528012,5.472450055185536,5.472450055185536,5,ssp2,16871595.4,92328963.17779803,92.32896317779803,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2040,2.9632826488254644,9.833848685565167,0.5711472488528012,9.262701436712366,9.262701436712366,5,ssp2,16948697.0,156990720.05230257,156.99072005230258,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2041,3.642531261463793,6.790629019037124,0.5711472488528012,6.219481770184323,6.219481770184323,5,ssp2,17013648.2,105816074.82422931,105.81607482422932,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2042,23.74052188103587,5.01746676435737,0.5711472488528012,4.446319515504569,4.446319515504569,5,ssp2,17078599.4,75936909.80970462,75.93690980970462,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2043,-2.973282659554847,9.005493788936137,0.5711472488528012,8.434346540083336,8.434346540083336,5,ssp2,17143550.6,144594646.6878536,144.5946466878536,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2044,-2.285719309983433,8.022529489167539,0.5711472488528012,7.451382240314738,7.451382240314738,5,ssp2,17208501.8,128227124.6949442,128.2271246949442,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2045,22.903417771719305,2.6672446946427777,0.5711472488528012,2.0960974457899764,2.0960974457899764,5,ssp2,17273453.0,36206840.713273205,36.2068407132732,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2046,-1.2722902373791996,4.308167373905377,0.5711472488528012,3.7370201250525756,3.7370201250525756,5,ssp2,17338404.2,64793965.4316961,64.79396543169611,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2047,-3.035902091587935,5.251414035196772,0.5711472488528012,4.680266786343971,4.680266786343971,5,ssp2,17403355.4,81452346.24955998,81.45234624955998,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2048,5.231330736758149,4.157320654134907,0.5711472488528012,3.5861734052821053,3.5861734052821053,5,ssp2,17468306.6,62644376.56423388,62.64437656423387,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2049,2.4305139964735427,8.613836834142976,0.5711472488528012,8.042689585290175,8.042689585290175,5,ssp2,17533257.8,141014549.90426773,141.01454990426774,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2050,17.432950866409975,10.717215092600888,0.5711472488528012,10.146067843748087,10.146067843748087,5,ssp2,17598209.0,178552622.44245818,178.5526224424582,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2051,21.010290662661152,9.393527591728809,0.5711472488528012,8.822380342876007,8.822380342876007,5,ssp2,17675277.9,155938024.2998307,155.93802429983072,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2052,7.480989200701623,8.312768260523132,0.5711472488528012,7.741621011670331,7.741621011670331,5,ssp2,17752346.8,137431940.99333856,137.43194099333854,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2053,-1.3871067676022442,4.905920153602876,0.5711472488528012,4.334772904750075,4.334772904750075,5,ssp2,17829415.7,77286468.08388558,77.28646808388558,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2054,-2.973282659554847,0.1467771483795289,0.5711472488528012,-0.4243701004732723,0.0,5,ssp2,17906484.6,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2055,0.3987103318086964,-1.1053050021746031,0.5711472488528012,-1.6764522510274045,0.0,5,ssp2,17983553.5,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2056,-2.785424363455584,-1.1302431261393933,0.5711472488528012,-1.7013903749921946,0.0,5,ssp2,18060622.4,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2057,1.2205784479309636,0.041557186098299594,0.5711472488528012,-0.5295900627545016,0.0,5,ssp2,18137691.3,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2058,-1.5117973874261947,-0.44705393120883963,0.5711472488528012,-1.0182011800616408,0.0,5,ssp2,18214760.2,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2059,2.885718901633617,0.4426666791937361,0.5711472488528012,-0.12848056965906512,0.0,5,ssp2,18291829.1,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2060,-2.044345254727,3.0875384292787267,0.5711472488528012,2.5163911804259254,2.5163911804259254,5,ssp2,18368898.0,46223332.921343416,46.22333292134341,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2061,1.6631786885572946,3.0822640509802612,0.5711472488528012,2.51111680212746,2.51111680212746,5,ssp2,18447299.8,46323324.481662534,46.32332448166253,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2062,14.444937198355916,1.9104637387425683,0.5711472488528012,1.3393164898897671,1.3393164898897671,5,ssp2,18525701.6,24811777.639657244,24.811777639657244,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2063,-1.5381692789185228,1.9244638651265675,0.5711472488528012,1.3533166162737662,1.3533166162737662,5,ssp2,18604103.4,25177242.26209527,25.17724226209527,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2064,-2.973282659554847,0.9846477090975213,0.5711472488528012,0.4135004602447201,0.4135004602447201,5,ssp2,18682505.2,7725224.498724376,7.725224498724375,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2065,-1.9743446228070023,-1.4688551592142296,0.5711472488528012,-2.0400024080670307,0.0,5,ssp2,18760907.0,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2066,-3.035902091587935,-1.358540646603787,0.5711472488528012,-1.9296878954565884,0.0,5,ssp2,18839308.8,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2067,2.177422856797159,-1.299778690339323,0.5711472488528012,-1.8709259391921242,0.0,5,ssp2,18917710.6,0.0,0.0,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2068,-0.9865967158663104,0.6003215031012129,0.5711472488528012,0.02917425424841169,0.02917425424841169,5,ssp2,18996112.4,554197.412889006,0.5541974128890059,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2069,-2.6794728782325263,0.6378931623210656,0.5711472488528012,0.06674591346826442,0.06674591346826442,5,ssp2,19074514.2,1273145.8742423807,1.2731458742423807,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2070,7.526156344395677,2.8466049316594506,0.5711472488528012,2.2754576828066493,2.2754576828066493,5,ssp2,19152916.0,43581649.8603504,43.5816498603504,added_summer_35c_days_aligned_5yr_x_projected_total_population
Alabama,ssp245,2071,-2.848043795488671,3.230222293110517,0.5711472488528012,2.659075044257716,2.659075044257716,5,ssp2,19219541.8,51106203.96244802,51.10620396244802,added_summer_35c_days_aligned_5yr_x_projected_total_population
