year,period,geo_level,state,state_ansi,crop,data_item,domain,domain_category,yield_bu_per_acre,STATE_FIPS,state_abbr,annual_precip_in,growing_season_precip_in,non_growing_season_precip_in,growing_season_share,growing_season_precip_state_percentile,crop_damage_event_count,crop_damage_usd
2011,YEAR,STATE,SOUTH CAROLINA,45.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,60.0,45,SC,46.55641025641026,13.515897435897436,33.040512820512824,0.2903122762570909,88.0,64.0,566000.0
2011,YEAR,STATE,SOUTH DAKOTA,46.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,37.3,46,SD,55.402181818181816,31.128,24.27418181818182,0.5618551287773373,88.0,0.0,0.0
2011,YEAR,STATE,TENNESSEE,47.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,68.0,47,TN,31.505694444444444,21.68138888888889,9.824305555555556,0.6881736546744196,32.0,51.0,385000.0
2011,YEAR,STATE,TEXAS,48.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,25.0,48,TX,18.85304347826087,11.549565217391304,7.303478260869565,0.6126101194594346,88.0,494.0,1579658000.0
2011,YEAR,STATE,UTAH,49.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,49.4,49,UT,54.198,22.764,31.434,0.4200154987268902,60.0,0.0,0.0
2011,YEAR,STATE,VIRGINIA,51.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,71.0,51,VA,0.0,0.0,0.0,,52.0,37.0,45179000.0
2011,YEAR,STATE,WASHINGTON,53.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,70.9,53,WA,0.0,0.0,0.0,,52.0,6.0,677000.0
2011,YEAR,STATE,WEST VIRGINIA,54.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,59.0,54,WV,0.0,0.0,0.0,,52.0,1.0,15000.0
2011,YEAR,STATE,WISCONSIN,55.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,65.0,55,WI,0.0,0.0,0.0,,52.0,13.0,4824200.0
2011,YEAR,STATE,WYOMING,56.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,34.0,56,WY,0.0,0.0,0.0,,52.0,11.0,1390000.0
2010,YEAR,STATE,ALABAMA,1.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,55.0,01,AL,46.8434328358209,21.96313432835821,24.880298507462687,0.4688626131508263,20.0,3.0,375000.0
2010,YEAR,STATE,ARIZONA,4.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,111.2,04,AZ,38.31758620689655,6.616896551724138,31.70068965517241,0.1726856309788429,88.0,1.0,75000.0
2010,YEAR,STATE,ARKANSAS,5.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.0,05,AR,18.7875,10.6075,8.18,0.5646041250831669,48.0,15.0,3105000.0
2010,YEAR,STATE,CALIFORNIA,6.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,85.5,06,CA,48.4175,17.771250000000002,30.64625,0.3670418753549853,8.0,1.0,3200000.0
2010,YEAR,STATE,COLORADO,8.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,43.5,08,CO,47.4989552238806,29.9144776119403,17.5844776119403,0.6297923285036906,20.0,23.0,22202000.0
2010,YEAR,STATE,DELAWARE,10.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,58.0,10,DE,24.4925,9.921818181818182,14.570681818181818,0.4050961797210649,96.0,0.0,0.0
2010,YEAR,STATE,FLORIDA,12.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,41.0,12,FL,37.45695652173913,23.556195652173912,13.900760869565218,0.6288870703764321,28.000000000000004,71.0,745254100.0
2010,YEAR,STATE,GEORGIA,13.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,40.0,13,GA,44.33191919191919,36.51565656565656,7.816262626262626,0.8236877002228369,100.0,2.0,17000.0
2010,YEAR,STATE,IDAHO,16.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,80.4,16,ID,42.45703125,22.34890625,20.108125,0.5263888122182353,12.0,4.0,21000.0
2010,YEAR,STATE,ILLINOIS,17.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,57.0,17,IL,52.945625,20.83625,32.109375,0.3935405427738364,20.0,17.0,387000.0
2010,YEAR,STATE,INDIANA,18.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,60.0,18,IN,41.1888,20.7804,20.4084,0.5045157907003845,20.0,61.0,2149750.0
2010,YEAR,STATE,IOWA,19.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,46.0,19,IA,50.14928571428572,17.482857142857142,32.666428571428575,0.3486162742668318,12.0,305.0,1067104000.0
2010,YEAR,STATE,KANSAS,20.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,45.0,20,KS,30.785662650602408,22.66048192771084,8.125180722891566,0.7360725732914319,92.0,42.0,10074600.0
2010,YEAR,STATE,KENTUCKY,21.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,66.0,21,KY,35.32,27.258735632183907,8.061264367816092,0.7717648819984119,100.0,43.0,344000.0
2010,YEAR,STATE,LOUISIANA,22.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51.0,22,LA,44.17756097560976,21.97780487804878,22.19975609756097,0.4974879643125303,12.0,53.0,25340000.0
2010,YEAR,STATE,MARYLAND,24.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,60.0,24,MD,21.793214285714285,15.069285714285716,6.723928571428572,0.6914668720604383,100.0,0.0,0.0
2010,YEAR,STATE,MICHIGAN,26.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,70.0,26,MI,13.295882352941176,3.0994117647058825,10.196470588235291,0.2331106490288899,44.0,8.0,260000.0
2010,YEAR,STATE,MINNESOTA,27.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.7,27,MN,49.573,18.474,31.099,0.3726625380751618,12.0,42.0,7999000.0
2010,YEAR,STATE,MISSISSIPPI,28.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,47.0,28,MS,45.13095238095238,18.12142857142857,27.009523809523813,0.4015299393299921,4.0,82.0,51786000.0
2010,YEAR,STATE,MISSOURI,29.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,46.0,29,MO,15.106666666666667,9.81909090909091,5.287575757575757,0.6499839524993982,68.0,11.0,115000.0
2010,YEAR,STATE,MONTANA,30.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,41.7,30,MT,43.25983870967742,20.935967741935485,22.323870967741936,0.4839585251909877,20.0,3.0,1501000.0
2010,YEAR,STATE,NEBRASKA,31.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,43.0,31,NE,46.5631,25.9994,20.5637,0.5583691807461273,32.0,28.0,2390010.0
2010,YEAR,STATE,NEVADA,32.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,102.7,32,NV,23.58056603773585,18.428490566037738,5.152075471698113,0.7815117981708635,96.0,0.0,0.0
2010,YEAR,STATE,NEW JERSEY,34.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,49.0,34,NJ,33.027142857142856,22.653896103896106,10.373246753246752,0.6859175255299654,64.0,1.0,1000.0
2010,YEAR,STATE,NEW MEXICO,35.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,28.0,35,NM,51.67166666666667,15.483888888888888,36.187777777777775,0.2996591727682267,100.0,4.0,284000.0
2010,YEAR,STATE,NEW YORK,36.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,67.0,36,NY,42.37059701492537,20.966119402985075,21.404477611940298,0.4948270942606637,12.0,31.0,728000.0
2010,YEAR,STATE,NORTH CAROLINA,37.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,38.0,37,NC,52.402,17.567999999999998,34.834,0.3352543796038318,12.0,18.0,71677000.0
2010,YEAR,STATE,NORTH DAKOTA,38.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,43.0,38,ND,40.71,24.71782608695652,15.992173913043478,0.6071684128458983,48.0,81.0,16312000.0
2010,YEAR,STATE,OHIO,39.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,61.0,39,OH,27.339848484848485,22.238333333333333,5.101515151515152,0.8134036787240292,96.0,8.0,36000.0
2010,YEAR,STATE,OKLAHOMA,40.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,31.0,40,OK,49.52315789473684,26.045473684210528,23.47768421052632,0.5259251386910961,48.0,0.0,0.0
2010,YEAR,STATE,OREGON,41.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,67.3,41,OR,29.69484251968504,19.10956692913386,10.58527559055118,0.6435315128028012,68.0,3.0,3520000.0
2010,YEAR,STATE,PENNSYLVANIA,42.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,59.0,42,PA,20.57551724137931,7.202068965517241,13.373448275862067,0.3500310043741306,64.0,2.0,320000.0
2010,YEAR,STATE,SOUTH CAROLINA,45.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,36.0,45,SC,50.90564102564103,17.036923076923078,33.86871794871795,0.3346765256986279,96.0,10.0,65000.0
2010,YEAR,STATE,SOUTH DAKOTA,46.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,45.3,46,SD,41.88472727272728,22.764181818181815,19.120545454545457,0.5434960020141861,24.0,5.0,1535000.0
2010,YEAR,STATE,TENNESSEE,47.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,53.0,47,TN,38.73194444444445,30.89305555555556,7.838888888888889,0.79761179043999,100.0,69.0,4051000.0
2010,YEAR,STATE,TEXAS,48.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,33.0,48,TX,17.329565217391306,11.089565217391304,6.24,0.6399217221135028,84.0,71.0,87377000.0
2010,YEAR,STATE,UTAH,49.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48.7,49,UT,42.782,15.34,27.442,0.3585620120611472,8.0,0.0,0.0
2010,YEAR,STATE,VIRGINIA,51.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51.0,51,VA,0.0,0.0,0.0,,52.0,2.0,7000.0
2010,YEAR,STATE,WASHINGTON,53.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,64.9,53,WA,0.0,0.0,0.0,,52.0,3.0,90000.0
2010,YEAR,STATE,WEST VIRGINIA,54.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.0,54,WV,0.0,0.0,0.0,,52.0,1.0,100.0
2010,YEAR,STATE,WISCONSIN,55.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,64.0,55,WI,0.0,0.0,0.0,,52.0,35.0,19890100.0
2010,YEAR,STATE,WYOMING,56.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,32.0,56,WY,0.0,0.0,0.0,,52.0,7.0,124300.0
2009,YEAR,STATE,ALABAMA,1.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.0,01,AL,73.53343283582089,34.39507462686567,39.138358208955225,0.46774743542383,84.0,0.0,0.0
2009,YEAR,STATE,ARIZONA,4.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,99.4,04,AZ,22.40258620689655,3.2613793103448274,19.14120689655172,0.1455804825489668,44.0,0.0,0.0
2009,YEAR,STATE,ARKANSAS,5.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,44.0,05,AR,19.6346875,12.421875,7.2128125,0.6326494883099107,80.0,42.0,31045000.0
2009,YEAR,STATE,CALIFORNIA,6.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,84.3,06,CA,50.43625,29.14,21.29625,0.5777590522689533,64.0,4.0,2400000.0
2009,YEAR,STATE,COLORADO,8.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,40.6,08,CO,54.21850746268657,37.37119402985075,16.84731343283582,0.6892700625440451,56.00000000000001,21.0,40666500.0
2009,YEAR,STATE,DELAWARE,10.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,61.0,10,DE,21.09431818181818,9.333181818181815,11.761136363636364,0.4424500350158918,84.0,3.0,500000.0
2009,YEAR,STATE,FLORIDA,12.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,44.0,12,FL,46.01771739130435,27.260978260869567,18.75673913043478,0.5924017923153416,76.0,6.0,61552500.0
2009,YEAR,STATE,GEORGIA,13.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,42.0,13,GA,39.34272727272728,24.72636363636364,14.616363636363635,0.6284862629110151,52.0,7.0,1490000.0
2009,YEAR,STATE,IDAHO,16.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,79.3,16,ID,64.41734375,26.984375,37.43296875,0.4188992192029029,28.000000000000004,0.0,0.0
2009,YEAR,STATE,ILLINOIS,17.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,56.0,17,IL,53.4775,29.47375,24.00375,0.551143004067131,88.0,27.0,8132000.0
2009,YEAR,STATE,INDIANA,18.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,67.0,18,IN,51.7988,29.163200000000003,22.6356,0.5630091816798846,80.0,87.0,429900.0
2009,YEAR,STATE,IOWA,19.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,45.0,19,IA,51.67142857142857,28.516428571428573,23.155,0.5518800110588886,80.0,333.0,337884000.0
2009,YEAR,STATE,KANSAS,20.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,42.0,20,KS,34.31277108433735,19.444096385542167,14.86867469879518,0.5666722847231,32.0,84.0,21581200.0
2009,YEAR,STATE,KENTUCKY,21.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,57.0,21,KY,26.83241379310345,14.929655172413792,11.902758620689657,0.556403731976251,8.0,21.0,280000.0
2009,YEAR,STATE,LOUISIANA,22.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,56.0,22,LA,68.52341463414633,32.48658536585366,36.03682926829268,0.4740946658788522,84.0,17.0,2432000.0
2009,YEAR,STATE,MARYLAND,24.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,59.0,24,MD,17.43625,9.958392857142858,7.477857142857143,0.5711315711315711,32.0,1.0,10000.0
2009,YEAR,STATE,MICHIGAN,26.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,68.0,26,MI,9.278823529411763,3.8388235294117647,5.44,0.4137187777355141,68.0,0.0,0.0
2009,YEAR,STATE,MINNESOTA,27.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,52.8,27,MN,52.047,29.071,22.976,0.5585528464656945,76.0,27.0,1395000.0
2009,YEAR,STATE,MISSISSIPPI,28.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.0,28,MS,52.3147619047619,31.633809523809525,20.68095238095238,0.6046822803360611,92.0,26.0,5909000.0
2009,YEAR,STATE,MISSOURI,29.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,47.0,29,MO,12.31,8.835757575757576,3.474242424242424,0.7177707210201117,52.0,6.0,13110000.0
2009,YEAR,STATE,MONTANA,30.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,33.3,30,MT,42.02887096774194,25.208548387096773,16.82032258064516,0.5997912341362888,60.0,1.0,4200000.0
2009,YEAR,STATE,NEBRASKA,31.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48.0,31,NE,54.2237,26.9599,27.2638,0.4971977198162426,48.0,169.0,34717000.0
2009,YEAR,STATE,NEVADA,32.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,96.0,32,NV,19.157924528301887,11.869245283018866,7.288679245283019,0.6195475540935815,24.0,0.0,0.0
2009,YEAR,STATE,NEW JERSEY,34.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51.0,34,NJ,39.39064935064935,25.348051948051943,14.042597402597403,0.6435042926662007,80.0,1.0,200000.0
2009,YEAR,STATE,NEW MEXICO,35.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,20.0,35,NM,37.71888888888889,9.755277777777778,27.963611111111117,0.2586311014228061,56.00000000000001,14.0,23200.0
2009,YEAR,STATE,NEW YORK,36.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,65.0,36,NY,43.30701492537314,26.315074626865677,16.991940298507465,0.6076400017921332,68.0,11.0,157000.0
2009,YEAR,STATE,NORTH CAROLINA,37.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,49.0,37,NC,53.88,29.414,24.466,0.545916852264291,84.0,10.0,661500.0
2009,YEAR,STATE,NORTH DAKOTA,38.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,44.8,38,ND,50.53043478260869,23.734130434782607,26.796304347826087,0.4696997074513853,28.000000000000004,22.0,1865000.0
2009,YEAR,STATE,OHIO,39.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,71.0,39,OH,24.06015151515152,15.189848484848486,8.870303030303031,0.6313280477590887,36.0,10.0,85000.0
2009,YEAR,STATE,OKLAHOMA,40.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,22.0,40,OK,60.18168421052631,33.718210526315794,26.463473684210527,0.5602736275768463,92.0,0.0,0.0
2009,YEAR,STATE,OREGON,41.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,55.7,41,OR,32.3890157480315,18.058582677165354,14.33043307086614,0.5575526844548494,64.0,1.0,5000.0
2009,YEAR,STATE,PENNSYLVANIA,42.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,56.0,42,PA,15.303103448275865,7.572758620689655,7.730344827586207,0.4948511683453885,72.0,3.0,450200.0
2009,YEAR,STATE,SOUTH CAROLINA,45.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,47.0,45,SC,42.86230769230769,10.625641025641023,32.236666666666665,0.2479017485926909,44.0,6.0,55000.0
2009,YEAR,STATE,SOUTH DAKOTA,46.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,42.4,46,SD,45.38363636363636,27.173454545454547,18.210181818181816,0.5987500500781219,68.0,8.0,11155000.0
2009,YEAR,STATE,TENNESSEE,47.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.0,47,TN,30.563472222222224,17.733055555555556,12.830416666666666,0.580204219815775,16.0,5.0,17000.0
2009,YEAR,STATE,TEXAS,48.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,25.0,48,TX,16.997826086956522,10.498260869565216,6.4995652173913046,0.6176237370507737,72.0,145.0,70993500.0
2009,YEAR,STATE,UTAH,49.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,49.5,49,UT,50.368,18.464,31.904,0.3665819567979669,28.000000000000004,4.0,101000.0
2009,YEAR,STATE,VIRGINIA,51.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,58.0,51,VA,0.0,0.0,0.0,,52.0,0.0,0.0
2009,YEAR,STATE,WASHINGTON,53.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.6,53,WA,0.0,0.0,0.0,,52.0,1.0,10000.0
2009,YEAR,STATE,WEST VIRGINIA,54.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.0,54,WV,0.0,0.0,0.0,,52.0,0.0,0.0
2009,YEAR,STATE,WISCONSIN,55.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,68.0,55,WI,0.0,0.0,0.0,,52.0,75.0,31711000.0
2009,YEAR,STATE,WYOMING,56.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,38.0,56,WY,0.0,0.0,0.0,,52.0,3.0,65000.0
2008,YEAR,STATE,ALABAMA,1.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,71.0,01,AL,52.92597014925373,25.86537313432836,27.06059701492537,0.4887085312066418,36.0,3.0,7000.0
2008,YEAR,STATE,ARIZONA,4.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,97.9,04,AZ,21.90051724137931,1.0348275862068963,20.86568965517241,0.047251285200318,4.0,0.0,0.0
2008,YEAR,STATE,ARKANSAS,5.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,56.0,05,AR,18.31171875,9.66625,8.64546875,0.5278723495029651,24.0,52.0,40685000.0
2008,YEAR,STATE,CALIFORNIA,6.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,89.6,06,CA,59.29625,29.3325,29.96375,0.4946771507473069,72.0,48.0,30826000.0
2008,YEAR,STATE,COLORADO,8.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,31.8,08,CO,52.8576119402985,34.882238805970154,17.975373134328358,0.6599283911155287,28.000000000000004,23.0,359500.0
2008,YEAR,STATE,DELAWARE,10.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,77.0,10,DE,19.94022727272727,5.727954545454545,14.212272727272726,0.2872562316924444,12.0,0.0,0.0
2008,YEAR,STATE,FLORIDA,12.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.0,12,FL,49.66673913043478,25.62945652173913,24.03728260869565,0.5160285730543143,52.0,9.0,40385000.0
2008,YEAR,STATE,GEORGIA,13.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,55.0,13,GA,43.100808080808086,32.57767676767677,10.523131313131312,0.7558483986332254,96.0,15.0,495000.0
2008,YEAR,STATE,IDAHO,16.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,73.8,16,ID,56.9690625,32.8203125,24.14875,0.5761076461456602,60.0,1.0,2000.0
2008,YEAR,STATE,ILLINOIS,17.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,64.0,17,IL,58.025625,29.326875,28.69875,0.505412479400265,84.0,83.0,41041100.0
2008,YEAR,STATE,INDIANA,18.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,69.0,18,IN,44.7848,27.2156,17.569200000000002,0.6076972544256086,72.0,116.0,693034000.0
2008,YEAR,STATE,IOWA,19.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48.0,19,IA,57.40285714285714,28.14857142857143,29.254285714285714,0.4903688218605346,76.0,551.0,367565000.0
2008,YEAR,STATE,KANSAS,20.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,40.0,20,KS,37.690963855421685,21.40373493975904,16.287228915662652,0.5678744386018189,80.0,148.0,32249050.0
2008,YEAR,STATE,KENTUCKY,21.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,71.0,21,KY,27.37264367816092,19.604137931034483,7.768505747126436,0.7161945393924634,40.0,73.0,72107000.0
2008,YEAR,STATE,LOUISIANA,22.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,57.0,22,LA,59.43219512195122,31.304634146341463,28.12756097560976,0.5267285531370038,72.0,51.0,758175200.0
2008,YEAR,STATE,MARYLAND,24.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,73.0,24,MD,19.322321428571428,11.615714285714288,7.706607142857143,0.60115521463888,64.0,2.0,10000.0
2008,YEAR,STATE,MICHIGAN,26.0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,68.0,26,MI,7.871764705882353,1.9305882352941173,5.941176470588236,0.2452548199073382,4.0,20.0,5460000.0
