state,state_abbr,year,scenario,scenario_label,annual_max_tasmax_c,hot_days_30c,hot_days_30c_2020,hot_days_30c_change_from_2020,hot_days_35c,hot_days_35c_2020,hot_days_35c_change_from_2020
Oklahoma,OK,2054,ssp126,Low emissions (SSP126),44.67887784693694,104.35084731413932,62.372670267630134,41.97817704650918,64.44613050038545,23.213027715438017,41.23310278494744
Oklahoma,OK,2055,ssp126,Low emissions (SSP126),41.30811252968706,86.79355913685303,62.372670267630134,24.420888869222903,37.58530628917169,23.213027715438017,14.372278573733677
Oklahoma,OK,2056,ssp126,Low emissions (SSP126),43.857145386520244,115.493186349873,62.372670267630134,53.12051608224286,64.42635112309762,23.213027715438017,41.2133234076596
Oklahoma,OK,2057,ssp126,Low emissions (SSP126),42.20541770482131,86.35600901386803,62.372670267630134,23.983338746237894,39.52799876669268,23.213027715438017,16.314971051254666
Oklahoma,OK,2058,ssp126,Low emissions (SSP126),41.87165024690375,91.7392572269793,62.372670267630134,29.36658695934917,43.1509717630308,23.213027715438017,19.93794404759279
Oklahoma,OK,2059,ssp126,Low emissions (SSP126),42.77186402582527,97.23738502970292,62.372670267630134,34.86471476207278,50.793671704588405,23.213027715438017,27.580643989150392
Oklahoma,OK,2060,ssp126,Low emissions (SSP126),36.40675124788049,57.11267397181403,62.372670267630134,-5.2599962958161015,8.517681683923072,23.213027715438017,-14.695346031514944
Oklahoma,OK,2061,ssp126,Low emissions (SSP126),44.478135281450164,93.81455846990013,62.372670267630134,31.441888202269997,51.15557816390647,23.213027715438017,27.942550448468452
Oklahoma,OK,2062,ssp126,Low emissions (SSP126),41.64748347851504,87.52526394229736,62.372670267630134,25.152593674667223,41.334122651188615,23.213027715438017,18.1210949357506
Oklahoma,OK,2063,ssp126,Low emissions (SSP126),42.80295856572356,113.34016956163386,62.372670267630134,50.96749929400372,69.45801477414716,23.213027715438017,46.24498705870915
Oklahoma,OK,2064,ssp126,Low emissions (SSP126),43.656628018514944,88.9723619832758,62.372670267630134,26.599691715645665,44.69379119254252,23.213027715438017,21.480763477104507
Oklahoma,OK,2065,ssp126,Low emissions (SSP126),42.07667878707236,117.34845473670201,62.372670267630134,54.975784469071876,65.87923845455427,23.213027715438017,42.66621073911625
Oklahoma,OK,2066,ssp126,Low emissions (SSP126),44.84074644600971,107.81669895252757,62.372670267630134,45.44402868489744,61.578868541674716,23.213027715438017,38.3658408262367
Oklahoma,OK,2067,ssp126,Low emissions (SSP126),42.082483062312306,77.18689361358827,62.372670267630134,14.81422334595813,40.43441161751263,23.213027715438017,17.221383902074617
Oklahoma,OK,2068,ssp126,Low emissions (SSP126),44.078117248261314,79.98624689829603,62.372670267630134,17.613576630665897,38.847005193800904,23.213027715438017,15.633977478362887
Oklahoma,OK,2069,ssp126,Low emissions (SSP126),45.85742464942789,96.10089739088377,62.372670267630134,33.72822712325363,50.09285963239549,23.213027715438017,26.879831916957468
Oklahoma,OK,2070,ssp126,Low emissions (SSP126),40.019447928483096,80.98291184955505,62.372670267630134,18.61024158192492,24.231303096293246,23.213027715438017,1.0182753808552323
Oklahoma,OK,2020,ssp245,Medium emissions (SSP245),39.962110955153996,76.75330663274865,76.75330663274865,0.0,25.213059049654706,25.213059049654706,0.0
Oklahoma,OK,2021,ssp245,Medium emissions (SSP245),44.91640004348197,89.97782058899048,76.75330663274865,13.224513956241838,66.26451330471744,25.213059049654706,41.05145425506274
Oklahoma,OK,2022,ssp245,Medium emissions (SSP245),43.10535722986399,74.22768246347098,76.75330663274865,-2.5256241692776666,40.582093638124945,25.213059049654706,15.36903458847024
Oklahoma,OK,2023,ssp245,Medium emissions (SSP245),42.370782293459186,73.82109840674143,76.75330663274865,-2.932208226007212,38.207067875846676,25.213059049654706,12.994008826191967
Oklahoma,OK,2024,ssp245,Medium emissions (SSP245),42.336185833375865,91.90315715097378,76.75330663274865,15.149850518225144,45.81065004131268,25.213059049654706,20.59759099165797
Oklahoma,OK,2025,ssp245,Medium emissions (SSP245),43.667366295852354,97.36682321962289,76.75330663274865,20.613516586874237,55.01128267178675,25.213059049654706,29.798223622132042
Oklahoma,OK,2026,ssp245,Medium emissions (SSP245),39.85696457013488,81.01667800919063,76.75330663274865,4.263371376441979,28.85679690469851,25.213059049654706,3.6437378550438004
Oklahoma,OK,2027,ssp245,Medium emissions (SSP245),44.82046852514708,117.37534248187605,76.75330663274865,40.6220358491274,85.9114597736116,25.213059049654706,60.698400723956894
Oklahoma,OK,2028,ssp245,Medium emissions (SSP245),44.80663843629057,103.05291597761101,76.75330663274865,26.299609344862358,73.01874328498575,25.213059049654706,47.80568423533104
Oklahoma,OK,2029,ssp245,Medium emissions (SSP245),42.2758918189687,118.3278064443723,76.75330663274865,41.57449981162365,70.13801871439527,25.213059049654706,44.92495966474056
Oklahoma,OK,2030,ssp245,Medium emissions (SSP245),41.12992726182871,79.2626458816806,76.75330663274865,2.509339248931954,31.210028234250135,25.213059049654706,5.996969184595427
Oklahoma,OK,2031,ssp245,Medium emissions (SSP245),41.99647092888518,86.45272263448754,76.75330663274865,9.699416001738896,46.65563628867518,25.213059049654706,21.442577239020476
Oklahoma,OK,2032,ssp245,Medium emissions (SSP245),43.04236408177107,94.66822579311415,76.75330663274865,17.914919160365496,41.69938643011277,25.213059049654706,16.48632738045806
Oklahoma,OK,2033,ssp245,Medium emissions (SSP245),44.82790220634642,112.41235207713835,76.75330663274865,35.659045444389704,73.16493014776775,25.213059049654706,47.95187109811304
Oklahoma,OK,2034,ssp245,Medium emissions (SSP245),44.756044149413306,108.68380806795672,76.75330663274865,31.93050143520807,62.84335795882933,25.213059049654706,37.63029890917463
Oklahoma,OK,2035,ssp245,Medium emissions (SSP245),41.23945748769536,90.21340742906014,76.75330663274865,13.460100796311501,38.56720132451062,25.213059049654706,13.354142274855914
