state,state_abbr,year,scenario,scenario_label,tas_c,tas_2020_c,tas_change_from_2020_c
Alabama,AL,2054,ssp126,Low emissions (SSP126),16.407538799374958,15.809565380956446,0.5979734184185129
Alabama,AL,2055,ssp126,Low emissions (SSP126),16.62965038376284,15.809565380956446,0.8200850028063957
Alabama,AL,2056,ssp126,Low emissions (SSP126),16.86120608178129,15.809565380956446,1.0516407008248485
Alabama,AL,2057,ssp126,Low emissions (SSP126),16.45962450777518,15.809565380956446,0.6500591268187367
Alabama,AL,2058,ssp126,Low emissions (SSP126),16.346203929455847,15.809565380956446,0.5366385484994021
Alabama,AL,2059,ssp126,Low emissions (SSP126),17.296280068190065,15.809565380956446,1.4867146872336185
Alabama,AL,2060,ssp126,Low emissions (SSP126),15.902642105299725,15.809565380956446,0.09307672434328226
Alabama,AL,2061,ssp126,Low emissions (SSP126),16.00504935050271,15.809565380956446,0.19548396954626432
Alabama,AL,2062,ssp126,Low emissions (SSP126),17.12181955808782,15.809565380956446,1.3122541771313783
Alabama,AL,2063,ssp126,Low emissions (SSP126),17.281207394249385,15.809565380956446,1.4716420132929422
Alabama,AL,2064,ssp126,Low emissions (SSP126),16.543517199094914,15.809565380956446,0.7339518181384724
Alabama,AL,2065,ssp126,Low emissions (SSP126),17.27242959028803,15.809565380956446,1.4628642093315825
Alabama,AL,2066,ssp126,Low emissions (SSP126),17.04385863779492,15.809565380956446,1.2342932568384768
Alabama,AL,2067,ssp126,Low emissions (SSP126),15.697540294752761,15.809565380956446,-0.11202508620368447
Alabama,AL,2068,ssp126,Low emissions (SSP126),16.049685339251123,15.809565380956446,0.24011995829468097
Alabama,AL,2069,ssp126,Low emissions (SSP126),16.348330758906684,15.809565380956446,0.5387653779502415
Alabama,AL,2070,ssp126,Low emissions (SSP126),17.25540617034428,15.809565380956446,1.445840789387837
Alabama,AL,2071,ssp126,Low emissions (SSP126),16.938127953477213,15.809565380956446,1.1285625725207695
Alabama,AL,2072,ssp126,Low emissions (SSP126),17.18378261881666,15.809565380956446,1.3742172378602144
Alabama,AL,2073,ssp126,Low emissions (SSP126),15.668779542706496,15.809565380956446,-0.14078583824994786
Alabama,AL,2074,ssp126,Low emissions (SSP126),16.70974424472942,15.809565380956446,0.9001788637729747
Alabama,AL,2075,ssp126,Low emissions (SSP126),16.99506071358539,15.809565380956446,1.185495332628945
Alabama,AL,2076,ssp126,Low emissions (SSP126),16.95708946439905,15.809565380956446,1.1475240834426064
Alabama,AL,2077,ssp126,Low emissions (SSP126),16.98759356917474,15.809565380956446,1.1780281882182984
Alabama,AL,2078,ssp126,Low emissions (SSP126),16.44963251792471,15.809565380956446,0.6400671369682649
Alabama,AL,2079,ssp126,Low emissions (SSP126),16.593148509832055,15.809565380956446,0.7835831288756118
Alabama,AL,2080,ssp126,Low emissions (SSP126),17.69511111995632,15.809565380956446,1.8855457389998764
Alabama,AL,2081,ssp126,Low emissions (SSP126),16.01552276450291,15.809565380956446,0.20595738354646528
Alabama,AL,2082,ssp126,Low emissions (SSP126),16.473306373757804,15.809565380956446,0.6637409928013611
Alabama,AL,2083,ssp126,Low emissions (SSP126),15.85579483639949,15.809565380956446,0.04622945544304588
Alabama,AL,2084,ssp126,Low emissions (SSP126),16.507323689422893,15.809565380956446,0.6977583084664507
Alabama,AL,2085,ssp126,Low emissions (SSP126),17.08129766233938,15.809565380956446,1.2717322813829364
Alabama,AL,2086,ssp126,Low emissions (SSP126),16.610323469043408,15.809565380956446,0.8007580880869664
Alabama,AL,2087,ssp126,Low emissions (SSP126),16.514960617335685,15.809565380956446,0.7053952363792381
Alabama,AL,2088,ssp126,Low emissions (SSP126),17.09284583572999,15.809565380956446,1.2832804547735444
Alabama,AL,2089,ssp126,Low emissions (SSP126),17.003210883536017,15.809565380956446,1.1936455025795711
Alabama,AL,2090,ssp126,Low emissions (SSP126),16.85761378773166,15.809565380956446,1.0480484067752145
Alabama,AL,2091,ssp126,Low emissions (SSP126),16.684898026414412,15.809565380956446,0.875332645457968
Alabama,AL,2092,ssp126,Low emissions (SSP126),16.818517955710224,15.809565380956446,1.0089525747537762
Alabama,AL,2093,ssp126,Low emissions (SSP126),16.925181463746434,15.809565380956446,1.1156160827899881
Alabama,AL,2094,ssp126,Low emissions (SSP126),16.413612909054823,15.809565380956446,0.6040475280983788
Alabama,AL,2095,ssp126,Low emissions (SSP126),16.449199917921707,15.809565380956446,0.6396345369652602
Alabama,AL,2096,ssp126,Low emissions (SSP126),16.865817174325933,15.809565380956446,1.0562517933694897
Alabama,AL,2097,ssp126,Low emissions (SSP126),16.141350788254627,15.809565380956446,0.3317854072981819
Alabama,AL,2098,ssp126,Low emissions (SSP126),16.147820170806323,15.809565380956446,0.3382547898498793
Alabama,AL,2099,ssp126,Low emissions (SSP126),16.175235313894056,15.809565380956446,0.36566993293761146
Alabama,AL,2100,ssp126,Low emissions (SSP126),17.037018967855722,15.809565380956446,1.2274535868992806
Alabama,AL,2020,ssp245,Medium emissions (SSP245),15.95589362021612,15.95589362021612,0.0
Alabama,AL,2021,ssp245,Medium emissions (SSP245),16.331295517180642,15.95589362021612,0.37540189696451987
Alabama,AL,2022,ssp245,Medium emissions (SSP245),16.908181414181936,15.95589362021612,0.9522877939658133
Alabama,AL,2023,ssp245,Medium emissions (SSP245),16.270063287552457,15.95589362021612,0.31416966733633345
Alabama,AL,2024,ssp245,Medium emissions (SSP245),16.219970702454326,15.95589362021612,0.2640770822382046
Alabama,AL,2025,ssp245,Medium emissions (SSP245),16.244349732152582,15.95589362021612,0.28845611193646276
Alabama,AL,2026,ssp245,Medium emissions (SSP245),16.104699839614554,15.95589362021612,0.14880621939843053
Alabama,AL,2027,ssp245,Medium emissions (SSP245),16.967415237498404,15.95589362021612,1.0115216172822796
Alabama,AL,2028,ssp245,Medium emissions (SSP245),15.528018594210089,15.95589362021612,-0.42787502600603244
Alabama,AL,2029,ssp245,Medium emissions (SSP245),16.64994993055858,15.95589362021612,0.6940563103424585
Alabama,AL,2030,ssp245,Medium emissions (SSP245),16.41529193124732,15.95589362021612,0.45939831103119816
Alabama,AL,2031,ssp245,Medium emissions (SSP245),17.20907539815378,15.95589362021612,1.2531817779376568
Alabama,AL,2032,ssp245,Medium emissions (SSP245),16.18824003536795,15.95589362021612,0.2323464151518284
Alabama,AL,2033,ssp245,Medium emissions (SSP245),16.4458931958039,15.95589362021612,0.4899995755877799
Alabama,AL,2034,ssp245,Medium emissions (SSP245),16.63931871852235,15.95589362021612,0.683425098306229
Alabama,AL,2035,ssp245,Medium emissions (SSP245),15.916569390624584,15.95589362021612,-0.039324229591536045
Alabama,AL,2036,ssp245,Medium emissions (SSP245),16.250169209529844,15.95589362021612,0.29427558931372305
Alabama,AL,2037,ssp245,Medium emissions (SSP245),16.16032801032649,15.95589362021612,0.20443439011036776
Alabama,AL,2038,ssp245,Medium emissions (SSP245),17.150170479556607,15.95589362021612,1.194276859340487
Alabama,AL,2039,ssp245,Medium emissions (SSP245),16.580686738176194,15.95589362021612,0.6247931179600691
Alabama,AL,2040,ssp245,Medium emissions (SSP245),16.49175496680516,15.95589362021612,0.535861346589038
Alabama,AL,2041,ssp245,Medium emissions (SSP245),16.134319263929967,15.95589362021612,0.17842564371384476
Alabama,AL,2042,ssp245,Medium emissions (SSP245),17.433830049425136,15.95589362021612,1.4779364292090167
Alabama,AL,2043,ssp245,Medium emissions (SSP245),16.468809806928636,15.95589362021612,0.512916186712516
Alabama,AL,2044,ssp245,Medium emissions (SSP245),15.870975076149113,15.95589362021612,-0.08491854406700759
Alabama,AL,2045,ssp245,Medium emissions (SSP245),17.639570685158425,15.95589362021612,1.6836770649423012
Alabama,AL,2046,ssp245,Medium emissions (SSP245),16.675832852442568,15.95589362021612,0.719939232226448
Alabama,AL,2047,ssp245,Medium emissions (SSP245),16.57771720042636,15.95589362021612,0.6218235802102398
Alabama,AL,2048,ssp245,Medium emissions (SSP245),16.5395920866177,15.95589362021612,0.5836984664015772
Alabama,AL,2049,ssp245,Medium emissions (SSP245),17.2333779802685,15.95589362021612,1.2774843600523802
Alabama,AL,2050,ssp245,Medium emissions (SSP245),17.21293605357315,15.95589362021612,1.2570424333570258
Alabama,AL,2051,ssp245,Medium emissions (SSP245),17.053880337307557,15.95589362021612,1.0979867170914375
Alabama,AL,2052,ssp245,Medium emissions (SSP245),17.064827381721923,15.95589362021612,1.108933761505801
Alabama,AL,2053,ssp245,Medium emissions (SSP245),16.65855693900201,15.95589362021612,0.7026633187858877
Alabama,AL,2054,ssp245,Medium emissions (SSP245),17.108680364566947,15.95589362021612,1.1527867443508253
Alabama,AL,2055,ssp245,Medium emissions (SSP245),16.799117857105827,15.95589362021612,0.8432242368897046
Alabama,AL,2056,ssp245,Medium emissions (SSP245),16.77196841731253,15.95589362021612,0.8160747970964051
Alabama,AL,2057,ssp245,Medium emissions (SSP245),16.287247087130297,15.95589362021612,0.3313534669141718
Alabama,AL,2058,ssp245,Medium emissions (SSP245),17.33916402601107,15.95589362021612,1.3832704057949479
Alabama,AL,2059,ssp245,Medium emissions (SSP245),16.849814276311243,15.95589362021612,0.8939206560951204
Alabama,AL,2060,ssp245,Medium emissions (SSP245),16.49176640080104,15.95589362021612,0.5358727805849188
Alabama,AL,2061,ssp245,Medium emissions (SSP245),16.9690864037765,15.95589362021612,1.0131927835603745
Alabama,AL,2062,ssp245,Medium emissions (SSP245),16.823062709921448,15.95589362021612,0.8671690897053226
Alabama,AL,2063,ssp245,Medium emissions (SSP245),17.30093993798844,15.95589362021612,1.3450463177723164
Alabama,AL,2064,ssp245,Medium emissions (SSP245),17.09024122823605,15.95589362021612,1.1343476080199257
Alabama,AL,2065,ssp245,Medium emissions (SSP245),17.788094990417573,15.95589362021612,1.8322013702014506
Alabama,AL,2066,ssp245,Medium emissions (SSP245),16.908498847348564,15.95589362021612,0.9526052271324437
Alabama,AL,2067,ssp245,Medium emissions (SSP245),17.355219548833464,15.95589362021612,1.399325928617341
Alabama,AL,2068,ssp245,Medium emissions (SSP245),17.0005055868038,15.95589362021612,1.04461196658768
Alabama,AL,2069,ssp245,Medium emissions (SSP245),17.029793317643648,15.95589362021612,1.0738996974275283
Alabama,AL,2070,ssp245,Medium emissions (SSP245),18.20192635558778,15.95589362021612,2.246032735371658
Alabama,AL,2071,ssp245,Medium emissions (SSP245),17.47880481512273,15.95589362021612,1.5229111949066076
Alabama,AL,2072,ssp245,Medium emissions (SSP245),17.638546107350436,15.95589362021612,1.6826524871343114
Alabama,AL,2073,ssp245,Medium emissions (SSP245),17.587262581462852,15.95589362021612,1.6313689612467324
Alabama,AL,2074,ssp245,Medium emissions (SSP245),17.655993770069074,15.95589362021612,1.7001001498529484
Alabama,AL,2075,ssp245,Medium emissions (SSP245),18.30708405924047,15.95589362021612,2.351190439024347
Alabama,AL,2076,ssp245,Medium emissions (SSP245),17.322062477415862,15.95589362021612,1.3661688571997392
Alabama,AL,2077,ssp245,Medium emissions (SSP245),16.831364888287673,15.95589362021612,0.8754712680715542
Alabama,AL,2078,ssp245,Medium emissions (SSP245),17.09943250571446,15.95589362021612,1.1435388854983388
Alabama,AL,2079,ssp245,Medium emissions (SSP245),16.99776567473136,15.95589362021612,1.041872054515238
Alabama,AL,2080,ssp245,Medium emissions (SSP245),17.138852837970877,15.95589362021612,1.1829592177547528
Alabama,AL,2081,ssp245,Medium emissions (SSP245),18.350511175117727,15.95589362021612,2.3946175549016018
Alabama,AL,2082,ssp245,Medium emissions (SSP245),17.870118075545474,15.95589362021612,1.9142244553293537
Alabama,AL,2083,ssp245,Medium emissions (SSP245),17.463680564548117,15.95589362021612,1.507786944331993
Alabama,AL,2084,ssp245,Medium emissions (SSP245),17.356932963759306,15.95589362021612,1.401039343543185
Alabama,AL,2085,ssp245,Medium emissions (SSP245),17.100015379797647,15.95589362021612,1.144121759581524
Alabama,AL,2086,ssp245,Medium emissions (SSP245),17.211755557682412,15.95589362021612,1.255861937466291
Alabama,AL,2087,ssp245,Medium emissions (SSP245),17.824800597929087,15.95589362021612,1.8689069777129672
Alabama,AL,2088,ssp245,Medium emissions (SSP245),16.910473363228025,15.95589362021612,0.9545797430119028
Alabama,AL,2089,ssp245,Medium emissions (SSP245),17.198588108513437,15.95589362021612,1.2426944882973172
Alabama,AL,2090,ssp245,Medium emissions (SSP245),17.002839172868708,15.95589362021612,1.046945552652585
Alabama,AL,2091,ssp245,Medium emissions (SSP245),17.804923908444117,15.95589362021612,1.849030288227995
Alabama,AL,2092,ssp245,Medium emissions (SSP245),17.410161686192147,15.95589362021612,1.4542680659760254
Alabama,AL,2093,ssp245,Medium emissions (SSP245),17.05723872697671,15.95589362021612,1.1013451067605882
Alabama,AL,2094,ssp245,Medium emissions (SSP245),17.6080656607827,15.95589362021612,1.6521720405665792
Alabama,AL,2095,ssp245,Medium emissions (SSP245),17.672775180559018,15.95589362021612,1.7168815603428993
Alabama,AL,2096,ssp245,Medium emissions (SSP245),16.457152677141135,15.95589362021612,0.5012590569250127
Alabama,AL,2097,ssp245,Medium emissions (SSP245),17.366943125283953,15.95589362021612,1.4110495050678253
Alabama,AL,2098,ssp245,Medium emissions (SSP245),18.229431643388544,15.95589362021612,2.273538023172424
Alabama,AL,2099,ssp245,Medium emissions (SSP245),18.283825958245284,15.95589362021612,2.3279323380291648
Alabama,AL,2100,ssp245,Medium emissions (SSP245),17.745798831872857,15.95589362021612,1.789905211656735
Alabama,AL,2020,ssp585,High emissions (SSP585),17.405958159418535,17.405958159418535,0.0
Alabama,AL,2021,ssp585,High emissions (SSP585),16.220910978621667,17.405958159418535,-1.1850471807968659
Alabama,AL,2022,ssp585,High emissions (SSP585),16.248335119755446,17.405958159418535,-1.1576230396630867
Alabama,AL,2023,ssp585,High emissions (SSP585),16.438031692894658,17.405958159418535,-0.9679264665238735
Alabama,AL,2024,ssp585,High emissions (SSP585),16.271087057975077,17.405958159418535,-1.1348711014434523
Alabama,AL,2025,ssp585,High emissions (SSP585),16.442643300710085,17.405958159418535,-0.9633148587084461
Alabama,AL,2026,ssp585,High emissions (SSP585),15.72206166148042,17.405958159418535,-1.6838964979381097
Alabama,AL,2027,ssp585,High emissions (SSP585),16.68255554614221,17.405958159418535,-0.7234026132763195
Alabama,AL,2028,ssp585,High emissions (SSP585),16.02474544387056,17.405958159418535,-1.3812127155479703
Alabama,AL,2029,ssp585,High emissions (SSP585),16.08993886549793,17.405958159418535,-1.3160192939206032
Alabama,AL,2030,ssp585,High emissions (SSP585),15.697337248894959,17.405958159418535,-1.7086209105235746
Alabama,AL,2031,ssp585,High emissions (SSP585),15.973222576692434,17.405958159418535,-1.4327355827260968
Alabama,AL,2032,ssp585,High emissions (SSP585),16.0697439796916,17.405958159418535,-1.3362141797269307
Alabama,AL,2033,ssp585,High emissions (SSP585),16.125431043855265,17.405958159418535,-1.2805271155632671
Alabama,AL,2034,ssp585,High emissions (SSP585),17.465166553357985,17.405958159418535,0.059208393939453055
Alabama,AL,2035,ssp585,High emissions (SSP585),17.72926665602688,17.405958159418535,0.32330849660834327
Alabama,AL,2036,ssp585,High emissions (SSP585),16.57430876419596,17.405958159418535,-0.8316493952225749
Alabama,AL,2037,ssp585,High emissions (SSP585),16.506382761413775,17.405958159418535,-0.8995753980047543
Alabama,AL,2038,ssp585,High emissions (SSP585),15.621643646321234,17.405958159418535,-1.7843145130973002
Alabama,AL,2039,ssp585,High emissions (SSP585),17.66273578923326,17.405958159418535,0.2567776298147307
Alabama,AL,2040,ssp585,High emissions (SSP585),17.350510645825192,17.405958159418535,-0.05544751359334172
Alabama,AL,2041,ssp585,High emissions (SSP585),16.331198131271808,17.405958159418535,-1.0747600281467238
Alabama,AL,2042,ssp585,High emissions (SSP585),16.191840462909376,17.405958159418535,-1.2141176965091576
Alabama,AL,2043,ssp585,High emissions (SSP585),16.106175865933448,17.405958159418535,-1.2997822934850847
Alabama,AL,2044,ssp585,High emissions (SSP585),18.345499017570138,17.405958159418535,0.9395408581516043
Alabama,AL,2045,ssp585,High emissions (SSP585),16.55059509202079,17.405958159418535,-0.855363067397744
Alabama,AL,2046,ssp585,High emissions (SSP585),18.61434819080369,17.405958159418535,1.2083900313851572
Alabama,AL,2047,ssp585,High emissions (SSP585),18.053875022378055,17.405958159418535,0.647916862959521
Alabama,AL,2048,ssp585,High emissions (SSP585),16.929693260296915,17.405958159418535,-0.4762648991216207
Alabama,AL,2049,ssp585,High emissions (SSP585),17.021443909373065,17.405958159418535,-0.38451425004546486
Alabama,AL,2050,ssp585,High emissions (SSP585),18.40863268912349,17.405958159418535,1.0026745297049522
Alabama,AL,2051,ssp585,High emissions (SSP585),17.540605515457056,17.405958159418535,0.13464735603851938
Alabama,AL,2052,ssp585,High emissions (SSP585),17.14527033919481,17.405958159418535,-0.2606878202237238
Alabama,AL,2053,ssp585,High emissions (SSP585),17.52014657717506,17.405958159418535,0.11418841775652593
Alabama,AL,2054,ssp585,High emissions (SSP585),17.692076305252257,17.405958159418535,0.2861181458337237
Alabama,AL,2055,ssp585,High emissions (SSP585),17.48769397124416,17.405958159418535,0.08173581182562827
Alabama,AL,2056,ssp585,High emissions (SSP585),17.320147097579504,17.405958159418535,-0.08581106183903024
Alabama,AL,2057,ssp585,High emissions (SSP585),18.72723552878376,17.405958159418535,1.3212773693652238
Alabama,AL,2058,ssp585,High emissions (SSP585),17.47665952841629,17.405958159418535,0.07070136899775367
Alabama,AL,2059,ssp585,High emissions (SSP585),17.4838529008108,17.405958159418535,0.07789474139226604
Alabama,AL,2060,ssp585,High emissions (SSP585),18.033355221763447,17.405958159418535,0.6273970623449094
Alabama,AL,2061,ssp585,High emissions (SSP585),17.283763201756148,17.405958159418535,-0.12219495766238571
Alabama,AL,2062,ssp585,High emissions (SSP585),18.599051725816338,17.405958159418535,1.1930935663978046
Alabama,AL,2063,ssp585,High emissions (SSP585),18.26797023914394,17.405958159418535,0.8620120797254028
Alabama,AL,2064,ssp585,High emissions (SSP585),17.578855728740283,17.405958159418535,0.17289756932175193
Alabama,AL,2065,ssp585,High emissions (SSP585),17.958065076210797,17.405958159418535,0.5521069167922634
Alabama,AL,2066,ssp585,High emissions (SSP585),19.008422229190362,17.405958159418535,1.6024640697718298
Alabama,AL,2067,ssp585,High emissions (SSP585),17.98615268110822,17.405958159418535,0.5801945216896909
Alabama,AL,2068,ssp585,High emissions (SSP585),18.635532261923263,17.405958159418535,1.2295741025047344
Alabama,AL,2069,ssp585,High emissions (SSP585),18.34276859999859,17.405958159418535,0.9368104405800575
Alabama,AL,2070,ssp585,High emissions (SSP585),17.999369045784633,17.405958159418535,0.5934108863660985
Alabama,AL,2071,ssp585,High emissions (SSP585),18.492778621334608,17.405958159418535,1.0868204619160715
Alabama,AL,2072,ssp585,High emissions (SSP585),17.916843057197855,17.405958159418535,0.5108848977793202
Alabama,AL,2073,ssp585,High emissions (SSP585),17.92718615587285,17.405958159418535,0.5212279964543172
Alabama,AL,2074,ssp585,High emissions (SSP585),18.05681204951519,17.405958159418535,0.6508538900966581
Alabama,AL,2075,ssp585,High emissions (SSP585),18.053298662641115,17.405958159418535,0.6473405032225774
Alabama,AL,2076,ssp585,High emissions (SSP585),18.625522529950068,17.405958159418535,1.219564370531534
Alabama,AL,2077,ssp585,High emissions (SSP585),17.812576459808042,17.405958159418535,0.40661830038950947
Alabama,AL,2078,ssp585,High emissions (SSP585),18.74618089425099,17.405958159418535,1.3402227348324576
Alabama,AL,2079,ssp585,High emissions (SSP585),18.930584879099264,17.405958159418535,1.5246267196807335
Alabama,AL,2080,ssp585,High emissions (SSP585),18.98631099672011,17.405958159418535,1.580352837301578
Alabama,AL,2081,ssp585,High emissions (SSP585),18.570803618552837,17.405958159418535,1.1648454591343025
Alabama,AL,2082,ssp585,High emissions (SSP585),18.589488439799535,17.405958159418535,1.1835302803810042
Alabama,AL,2083,ssp585,High emissions (SSP585),19.178808938274365,17.405958159418535,1.7728507788558352
Alabama,AL,2084,ssp585,High emissions (SSP585),19.048192040288296,17.405958159418535,1.6422338808697636
Alabama,AL,2085,ssp585,High emissions (SSP585),19.095746580794064,17.405958159418535,1.689788421375537
Alabama,AL,2086,ssp585,High emissions (SSP585),18.60512490747609,17.405958159418535,1.1991667480575579
Alabama,AL,2087,ssp585,High emissions (SSP585),19.238312453294817,17.405958159418535,1.8323542938762851
Alabama,AL,2088,ssp585,High emissions (SSP585),18.91406910762977,17.405958159418535,1.508110948211239
Alabama,AL,2089,ssp585,High emissions (SSP585),19.10765998406386,17.405958159418535,1.7017018246453255
Alabama,AL,2090,ssp585,High emissions (SSP585),19.519019898270816,17.405958159418535,2.113061738852283
Alabama,AL,2091,ssp585,High emissions (SSP585),19.96531240835277,17.405958159418535,2.559354248934237
Alabama,AL,2092,ssp585,High emissions (SSP585),18.56632240373146,17.405958159418535,1.1603642443129256
Alabama,AL,2093,ssp585,High emissions (SSP585),20.59707767889592,17.405958159418535,3.191119519477395
Alabama,AL,2094,ssp585,High emissions (SSP585),20.685885458070064,17.405958159418535,3.2799272986515295
Alabama,AL,2095,ssp585,High emissions (SSP585),18.96478687796559,17.405958159418535,1.5588287185470566
Alabama,AL,2096,ssp585,High emissions (SSP585),19.874179448957964,17.405958159418535,2.468221289539433
Alabama,AL,2097,ssp585,High emissions (SSP585),20.268182629622782,17.405958159418535,2.8622244702042474
Alabama,AL,2098,ssp585,High emissions (SSP585),19.875096610825477,17.405958159418535,2.4691384514069417
Alabama,AL,2099,ssp585,High emissions (SSP585),19.112564390232492,17.405958159418535,1.7066062308139562
Alabama,AL,2100,ssp585,High emissions (SSP585),20.138549689431873,17.405958159418535,2.732591530013337
Alaska,AK,2020,ssp126,Low emissions (SSP126),-2.7700932015851047,-2.7700932015851047,0.0
Alaska,AK,2021,ssp126,Low emissions (SSP126),-1.9462751367519047,-2.7700932015851047,0.8238180620851494
Alaska,AK,2022,ssp126,Low emissions (SSP126),-3.991334822158579,-2.7700932015851047,-1.2212416229704508
Alaska,AK,2023,ssp126,Low emissions (SSP126),-6.4630533950405455,-2.7700932015851047,-3.692960185125566
Alaska,AK,2024,ssp126,Low emissions (SSP126),-4.412006929705424,-2.7700932015851047,-1.6419137256535274
Alaska,AK,2025,ssp126,Low emissions (SSP126),-2.9840427913772682,-2.7700932015851047,-0.21394959053984897
Alaska,AK,2026,ssp126,Low emissions (SSP126),-1.4024101046641755,-2.7700932015851047,1.3676830954132595
Alaska,AK,2027,ssp126,Low emissions (SSP126),-3.0829414123614822,-2.7700932015851047,-0.3128482109852912
Alaska,AK,2028,ssp126,Low emissions (SSP126),-2.643653200815467,-2.7700932015851047,0.12644000003039654
Alaska,AK,2029,ssp126,Low emissions (SSP126),-2.0103454233017004,-2.7700932015851047,0.7597477826139912
Alaska,AK,2030,ssp126,Low emissions (SSP126),-2.079660350341725,-2.7700932015851047,0.6904328510748805
Alaska,AK,2031,ssp126,Low emissions (SSP126),-1.278778969090648,-2.7700932015851047,1.4913142432643984
Alaska,AK,2032,ssp126,Low emissions (SSP126),-3.0643982927291353,-2.7700932015851047,-0.2943050900237902
Alaska,AK,2033,ssp126,Low emissions (SSP126),-2.7259527582131646,-2.7700932015851047,0.044140443797809736
Alaska,AK,2034,ssp126,Low emissions (SSP126),-2.0004653362353113,-2.7700932015851047,0.7696278651690969
Alaska,AK,2035,ssp126,Low emissions (SSP126),-3.121782493186389,-2.7700932015851047,-0.3516892910397137
Alaska,AK,2036,ssp126,Low emissions (SSP126),-3.231587898970369,-2.7700932015851047,-0.46149469694709033
Alaska,AK,2037,ssp126,Low emissions (SSP126),-1.9170839452742274,-2.7700932015851047,0.8530092524255315
Alaska,AK,2038,ssp126,Low emissions (SSP126),-2.678516794005101,-2.7700932015851047,0.09157640737109003
Alaska,AK,2039,ssp126,Low emissions (SSP126),-1.2675015506321519,-2.7700932015851047,1.5025916469729024
Alaska,AK,2040,ssp126,Low emissions (SSP126),-2.997632765046226,-2.7700932015851047,-0.22753956493095515
Alaska,AK,2041,ssp126,Low emissions (SSP126),-0.23669928216718203,-2.7700932015851047,2.5333938963075955
Alaska,AK,2042,ssp126,Low emissions (SSP126),-1.1868132349566134,-2.7700932015851047,1.5832799644538356
