state,state_abbr,year,season,scenario,scenario_label,summer_tas_c,summer_tas_c_2020,summer_tas_c_change_from_2020,summer_max_tasmax_c,summer_hot_days_30c,summer_hot_days_30c_2020,summer_hot_days_30c_change_from_2020,summer_hot_days_35c,summer_hot_days_35c_2020,summer_hot_days_35c_change_from_2020
California,CA,2025,JJA,ssp585,High emissions (SSP585),22.182507094399412,22.934263280909438,-0.7517561865100221,38.84901002154624,45.9797962584381,50.67748987066637,-4.69769361222827,24.936934508273097,26.265530417629066,-1.3285959093559676
California,CA,2026,JJA,ssp585,High emissions (SSP585),23.20712454773503,22.934263280909438,0.2728612668255968,40.138346808417104,48.937073036546984,50.67748987066637,-1.7404168341193869,28.019477833477637,26.265530417629066,1.7539474158485737
California,CA,2027,JJA,ssp585,High emissions (SSP585),23.065717536773107,22.934263280909438,0.13145425586367204,39.61501848823992,47.757880682913076,50.67748987066637,-2.919609187753296,26.587892512467487,26.265530417629066,0.32236209483842476
California,CA,2028,JJA,ssp585,High emissions (SSP585),21.608105652102005,22.934263280909438,-1.3261576288074333,37.740924900337674,40.52185077143759,50.67748987066637,-10.155639099228782,20.032258263498434,26.265530417629066,-6.233272154130629
California,CA,2029,JJA,ssp585,High emissions (SSP585),21.429647545299044,22.934263280909438,-1.504615735610391,37.847535439741286,41.84276924037894,50.67748987066637,-8.834720630287428,20.84785958859342,26.265530417629066,-5.417670829035645
California,CA,2030,JJA,ssp585,High emissions (SSP585),23.799066237807033,22.934263280909438,0.8648029568975912,39.26289319661331,56.644689172220126,50.67748987066637,5.96719930155375,31.059918451050915,26.265530417629066,4.794388033421852
California,CA,2031,JJA,ssp585,High emissions (SSP585),22.405367147405467,22.934263280909438,-0.528896133503972,37.544365212207474,46.79618303553078,50.67748987066637,-3.8813068351355886,21.564130349266446,26.265530417629066,-4.701400068362618
California,CA,2032,JJA,ssp585,High emissions (SSP585),22.176089150732484,22.934263280909438,-0.7581741301769521,36.845495477505416,44.070461407306134,50.67748987066637,-6.607028463360238,20.667496974745585,26.265530417629066,-5.598033442883478
California,CA,2033,JJA,ssp585,High emissions (SSP585),22.857009942181392,22.934263280909438,-0.07725333872804842,38.89745273773849,49.77254940497186,50.67748987066637,-0.9049404656945134,26.977619740229514,26.265530417629066,0.7120893226004499
California,CA,2034,JJA,ssp585,High emissions (SSP585),22.168093309872965,22.934263280909438,-0.7661699710364664,37.977376051855835,45.49578790144184,50.67748987066637,-5.181701969224539,23.50703668857206,26.265530417629066,-2.7584937290570037
California,CA,2035,JJA,ssp585,High emissions (SSP585),24.529128003045912,22.934263280909438,1.594864722136482,39.72636162680104,60.76945031899236,50.67748987066637,10.091960448325992,34.59485047696251,26.265530417629066,8.32932005933345
California,CA,2036,JJA,ssp585,High emissions (SSP585),21.35878358504948,22.934263280909438,-1.575479695859955,37.20869428866946,38.255134902629614,50.67748987066637,-12.42235496803676,17.947472758736847,26.265530417629066,-8.318057658892215
California,CA,2037,JJA,ssp585,High emissions (SSP585),23.160479158691388,22.934263280909438,0.2262158777819506,39.66291023186876,53.44994180616735,50.67748987066637,2.7724519355009827,28.151696404798788,26.265530417629066,1.8861659871697238
California,CA,2038,JJA,ssp585,High emissions (SSP585),23.337176156475333,22.934263280909438,0.4029128755659005,38.97006349578733,51.349672285583665,50.67748987066637,0.6721824149172907,25.366734695547276,26.265530417629066,-0.8987957220817885
California,CA,2039,JJA,ssp585,High emissions (SSP585),22.801800863579263,22.934263280909438,-0.13246241733017608,38.650786363037206,43.634374131362094,50.67748987066637,-7.04311573930428,21.327512927422084,26.265530417629066,-4.938017490206981
California,CA,2040,JJA,ssp585,High emissions (SSP585),22.25171532455239,22.934263280909438,-0.6825479563570472,37.18975819866721,42.96824000675211,50.67748987066637,-7.709249863914264,20.76631423506911,26.265530417629066,-5.4992161825599535
California,CA,2041,JJA,ssp585,High emissions (SSP585),23.34233013494713,22.934263280909438,0.40806685403769427,38.20311575455454,51.71112466400915,50.67748987066637,1.033634793342776,27.842905905451204,26.265530417629066,1.5773754878221395
California,CA,2042,JJA,ssp585,High emissions (SSP585),23.57134726164918,22.934263280909438,0.6370839807397445,39.08461423981494,50.56250593873039,50.67748987066637,-0.11498393193598633,27.614373301193762,26.265530417629066,1.3488428835646993
California,CA,2043,JJA,ssp585,High emissions (SSP585),22.801317451360376,22.934263280909438,-0.13294582954905698,38.840725247348594,46.66265173479862,50.67748987066637,-4.014838135867751,24.158155589804903,26.265530417629066,-2.1073748278241617
California,CA,2044,JJA,ssp585,High emissions (SSP585),24.409717915479362,22.934263280909438,1.4754546345699215,41.28438970377268,57.87129192623784,50.67748987066637,7.193802055571464,32.957546472908895,26.265530417629066,6.692016055279831
California,CA,2045,JJA,ssp585,High emissions (SSP585),23.79810695709092,22.934263280909438,0.8638436761814894,39.992544066103044,53.47609316714124,50.67748987066637,2.798603296474862,26.94420433040466,26.265530417629066,0.6786739127755963
California,CA,2046,JJA,ssp585,High emissions (SSP585),23.17522382153123,22.934263280909438,0.24096054062179212,37.15037340542236,50.71754462526241,50.67748987066637,0.04005475459603982,23.768183449740704,26.265530417629066,-2.4973469678883617
California,CA,2047,JJA,ssp585,High emissions (SSP585),23.04670802779848,22.934263280909438,0.11244474688904436,38.389637424331376,46.8027791755564,50.67748987066637,-3.87471069510997,23.934148448352335,26.265530417629066,-2.3313819692767286
California,CA,2048,JJA,ssp585,High emissions (SSP585),23.047617028354857,22.934263280909438,0.11335374744542519,40.38416154929038,47.403683995607494,50.67748987066637,-3.2738058750588777,24.920527260737458,26.265530417629066,-1.3450031568916065
California,CA,2049,JJA,ssp585,High emissions (SSP585),24.999766398076503,22.934263280909438,2.0655031171670637,40.51753135896215,62.742375357345814,50.67748987066637,12.064885486679445,33.26597009923587,26.265530417629066,7.000439681606806
California,CA,2050,JJA,ssp585,High emissions (SSP585),23.44308370268305,22.934263280909438,0.5088204217736183,42.123343034698834,50.38593752128919,50.67748987066637,-0.2915523493771768,28.791173103116016,26.265530417629066,2.525642685486953
California,CA,2051,JJA,ssp585,High emissions (SSP585),23.864599403917836,22.934263280909438,0.9303361230083993,39.78626952653725,51.60138607770327,50.67748987066637,0.9238962070368985,29.62176456384852,26.265530417629066,3.3562341462194554
California,CA,2052,JJA,ssp585,High emissions (SSP585),23.838719747620488,22.934263280909438,0.904456466711051,39.159442686784594,52.40314202973687,50.67748987066637,1.725652159070498,29.778732719460685,26.265530417629066,3.51320230183162
California,CA,2053,JJA,ssp585,High emissions (SSP585),23.40465857667483,22.934263280909438,0.4703952957653983,37.79904164345873,48.18567041086535,50.67748987066637,-2.4918194598010253,27.058175768565302,26.265530417629066,0.7926453509362369
California,CA,2054,JJA,ssp585,High emissions (SSP585),24.062436560941244,22.934263280909438,1.1281732800318092,38.12506197999434,55.15524023561152,50.67748987066637,4.477750364945148,29.197594296013374,26.265530417629066,2.932063878384309
California,CA,2055,JJA,ssp585,High emissions (SSP585),23.51861531487805,22.934263280909438,0.5843520339686086,39.83481475194783,50.71574758179051,50.67748987066637,0.03825771112413668,27.00793862413187,26.265530417629066,0.7424082065028079
California,CA,2056,JJA,ssp585,High emissions (SSP585),24.82687919488484,22.934263280909438,1.8926159139754062,39.52022164953799,59.014027303066804,50.67748987066637,8.336537432400432,34.409790559117916,26.265530417629066,8.144260141488852
California,CA,2057,JJA,ssp585,High emissions (SSP585),24.11820368464561,22.934263280909438,1.1839404037361776,41.392649078918375,53.241714872131354,50.67748987066637,2.564225001464981,29.34714753353002,26.265530417629066,3.081617115900957
California,CA,2058,JJA,ssp585,High emissions (SSP585),24.232194839337104,22.934263280909438,1.2979315584276734,38.60098771477612,55.447095273203395,50.67748987066637,4.7696054025370245,29.43360250978159,26.265530417629066,3.1680720921525247
California,CA,2059,JJA,ssp585,High emissions (SSP585),26.11796223433626,22.934263280909438,3.1836989534268194,40.849053608752804,70.2630872894903,50.67748987066637,19.58559741882393,43.264224765015186,26.265530417629066,16.998694347386124
California,CA,2060,JJA,ssp585,High emissions (SSP585),25.492928068286034,22.934263280909438,2.558664787376598,41.754814494495406,64.34349303316051,50.67748987066637,13.666003162494142,36.48663585868991,26.265530417629066,10.221105441060844
California,CA,2061,JJA,ssp585,High emissions (SSP585),23.54760078721396,22.934263280909438,0.6133375063045263,37.41529183453111,49.65160271585537,50.67748987066637,-1.025887154811005,24.87973910941226,26.265530417629066,-1.385791308216803
California,CA,2062,JJA,ssp585,High emissions (SSP585),24.35747416889471,22.934263280909438,1.4232108879852765,43.36567272123128,54.920186221698295,50.67748987066637,4.242696351031923,32.55101726123114,26.265530417629066,6.285486843602073
California,CA,2063,JJA,ssp585,High emissions (SSP585),24.95115239359108,22.934263280909438,2.0168891126816435,39.70118156151578,60.75378644731669,50.67748987066637,10.076296576650318,33.63220037528722,26.265530417629066,7.366669957658152
California,CA,2064,JJA,ssp585,High emissions (SSP585),23.657972985102212,22.934263280909438,0.7237097041927786,39.391839109520554,47.25395862474944,50.67748987066637,-3.4235312459169376,25.48212460301763,26.265530417629066,-0.783405814611432
California,CA,2065,JJA,ssp585,High emissions (SSP585),24.367484048144036,22.934263280909438,1.433220767234602,41.778157351821726,58.248932016947,50.67748987066637,7.571442146280628,36.66378826501731,26.265530417629066,10.398257847388244
California,CA,2066,JJA,ssp585,High emissions (SSP585),24.21243925987996,22.934263280909438,1.278175978970524,39.34954611212121,53.29786180917242,50.67748987066637,2.620371938506046,26.722834406999773,26.265530417629066,0.45730398937071065
California,CA,2067,JJA,ssp585,High emissions (SSP585),23.597160521735848,22.934263280909438,0.6628972408264137,41.46365973339719,51.88374806072656,50.67748987066637,1.206258190060187,26.794705548582044,26.265530417629066,0.5291751309529801
California,CA,2068,JJA,ssp585,High emissions (SSP585),24.457408329603417,22.934263280909438,1.5231450486939817,40.453148430754226,56.82533740218322,50.67748987066637,6.147847531516851,30.84666459967514,26.265530417629066,4.581134182046077
California,CA,2069,JJA,ssp585,High emissions (SSP585),23.001029557450185,22.934263280909438,0.06676627654074863,38.68007837300195,47.94238242743704,50.67748987066637,-2.7351074432293356,22.84060713856369,26.265530417629066,-3.4249232790653745
California,CA,2070,JJA,ssp585,High emissions (SSP585),23.195060659104303,22.934263280909438,0.2607973781948656,37.89516620704654,45.396519769622294,50.67748987066637,-5.280970101044076,22.458806667226625,26.265530417629066,-3.8067237504024383
California,CA,2071,JJA,ssp585,High emissions (SSP585),24.683170002381814,22.934263280909438,1.7489067214723852,40.65595106750245,59.09051341727791,50.67748987066637,8.41302354661154,32.42479736215645,26.265530417629066,6.159266944527385
California,CA,2072,JJA,ssp585,High emissions (SSP585),25.648530767315524,22.934263280909438,2.714267486406091,41.60767905884071,63.69312350400586,50.67748987066637,13.015633633339489,38.55389328514992,26.265530417629066,12.288362867520856
California,CA,2073,JJA,ssp585,High emissions (SSP585),25.303638988763602,22.934263280909438,2.3693757078541697,40.33635263162892,64.60696700513702,50.67748987066637,13.929477134470652,31.530427534501648,26.265530417629066,5.264897116872583
California,CA,2074,JJA,ssp585,High emissions (SSP585),24.218258446622546,22.934263280909438,1.2839951657131112,39.46863387071041,55.965482454696954,50.67748987066637,5.287992584030582,26.604408131281335,26.265530417629066,0.3388777136522716
California,CA,2075,JJA,ssp585,High emissions (SSP585),24.176121684567068,22.934263280909438,1.241858403657631,39.083722108743196,56.771399322714466,50.67748987066637,6.093909452048094,28.263550088652583,26.265530417629066,1.998019671023518
California,CA,2076,JJA,ssp585,High emissions (SSP585),25.17109627266576,22.934263280909438,2.2368329917563283,40.24029919224458,61.709138819886476,50.67748987066637,11.031648949220106,32.08060343037763,26.265530417629066,5.815073012748566
California,CA,2077,JJA,ssp585,High emissions (SSP585),24.45193318667589,22.934263280909438,1.517669905766458,39.88599721530186,58.58685584719067,50.67748987066637,7.909365976524297,29.611708695953677,26.265530417629066,3.346178278324614
California,CA,2078,JJA,ssp585,High emissions (SSP585),25.05838120708132,22.934263280909438,2.124117926171883,42.29215914084603,57.9039304003574,50.67748987066637,7.226440529691027,35.25650207832854,26.265530417629066,8.990971660699474
California,CA,2079,JJA,ssp585,High emissions (SSP585),24.64961112245502,22.934263280909438,1.7153478415455807,40.951948199751435,58.356837142938126,50.67748987066637,7.679347272271756,32.77888013410088,26.265530417629066,6.513349716471813
California,CA,2080,JJA,ssp585,High emissions (SSP585),24.63943892883667,22.934263280909438,1.7051756479272304,40.19930180275637,52.39330266690202,50.67748987066637,1.715812796235641,30.691210194812538,26.265530417629066,4.425679777183474
California,CA,2081,JJA,ssp585,High emissions (SSP585),25.391944175234944,22.934263280909438,2.45768089432551,37.682926497355666,66.01652911030857,50.67748987066637,15.339039239642192,30.473799916128222,26.265530417629066,4.208269498499157
California,CA,2082,JJA,ssp585,High emissions (SSP585),26.209376826244927,22.934263280909438,3.2751135453354894,41.81449506361232,66.01993804289307,50.67748987066637,15.342448172226705,40.97077053890869,26.265530417629066,14.705240121279623
California,CA,2083,JJA,ssp585,High emissions (SSP585),24.810523924405405,22.934263280909438,1.8762606434959705,40.83571485225544,56.101943063765944,50.67748987066637,5.42445319309957,31.9926402967047,26.265530417629066,5.727109879075635
California,CA,2084,JJA,ssp585,High emissions (SSP585),24.83894874364634,22.934263280909438,1.9046854627369094,41.909946981229524,52.66291055431522,50.67748987066637,1.9854206836488453,31.369989272244624,26.265530417629066,5.104458854615559
California,CA,2085,JJA,ssp585,High emissions (SSP585),22.487307171588387,22.934263280909438,-0.44695610932104823,36.3551983523981,40.402685547666046,50.67748987066637,-10.274804323000327,20.364069824793063,26.265530417629066,-5.901460592836003
California,CA,2086,JJA,ssp585,High emissions (SSP585),24.90403053766891,22.934263280909438,1.9697672567594686,39.831573351590485,56.527221157310066,50.67748987066637,5.849731286643692,30.36794146008565,26.265530417629066,4.102411042456587
California,CA,2087,JJA,ssp585,High emissions (SSP585),26.36264405362134,22.934263280909438,3.428380772711905,41.258564006249976,68.78116642766571,50.67748987066637,18.103676556999332,43.48260168498011,26.265530417629066,17.217071267351045
