state,state_abbr,year,season,scenario,scenario_label,summer_max_tasmax_c,summer_hot_days_30c,summer_hot_days_30c_2020,summer_hot_days_30c_change_from_2020,summer_hot_days_35c,summer_hot_days_35c_2020,summer_hot_days_35c_change_from_2020
Washington,WA,2034,JJA,ssp126,Low emissions (SSP126),27.804945459907774,2.0595591477083786,13.513540776294716,-11.453981628586337,0.0,2.072974523441211,-2.072974523441211
Washington,WA,2035,JJA,ssp126,Low emissions (SSP126),31.25461887390389,14.262797192134427,13.513540776294716,0.7492564158397096,0.796789841912059,2.072974523441211,-1.276184681529152
Washington,WA,2036,JJA,ssp126,Low emissions (SSP126),31.84836848549096,7.880082186724235,13.513540776294716,-5.633458589570481,0.833916897459238,2.072974523441211,-1.239057625981973
Washington,WA,2037,JJA,ssp126,Low emissions (SSP126),29.76468383114525,2.616212282172724,13.513540776294716,-10.897328494121993,0.0,2.072974523441211,-2.072974523441211
Washington,WA,2038,JJA,ssp126,Low emissions (SSP126),30.492438399975068,3.230439915343411,13.513540776294716,-10.283100860951306,0.08853220465689544,2.072974523441211,-1.9844423187843157
Washington,WA,2039,JJA,ssp126,Low emissions (SSP126),26.396693738541536,0.3983949209560295,13.513540776294716,-13.115145855338687,0.0,2.072974523441211,-2.072974523441211
Washington,WA,2040,JJA,ssp126,Low emissions (SSP126),31.594749592239236,4.735152312639179,13.513540776294716,-8.778388463655538,0.36619027604067717,2.072974523441211,-1.706784247400534
Washington,WA,2041,JJA,ssp126,Low emissions (SSP126),28.59224956065639,2.2624286623010894,13.513540776294716,-11.251112113993628,0.0,2.072974523441211,-2.072974523441211
Washington,WA,2042,JJA,ssp126,Low emissions (SSP126),29.155140346031477,2.755744486480093,13.513540776294716,-10.757796289814623,0.08853220465689544,2.072974523441211,-1.9844423187843157
Washington,WA,2043,JJA,ssp126,Low emissions (SSP126),31.33641340770838,6.4830228498848586,13.513540776294716,-7.030517926409858,0.5458490858544349,2.072974523441211,-1.5271254375867762
Washington,WA,2044,JJA,ssp126,Low emissions (SSP126),30.04164557710434,5.470236348418853,13.513540776294716,-8.043304427875864,0.13279830698534317,2.072974523441211,-1.940176216455868
Washington,WA,2045,JJA,ssp126,Low emissions (SSP126),31.37219902091861,7.844828324857506,13.513540776294716,-5.6687124514372105,0.47341920365521567,2.072974523441211,-1.5995553197859955
Washington,WA,2046,JJA,ssp126,Low emissions (SSP126),31.045622807371323,7.347129838470399,13.513540776294716,-6.166410937824318,0.5959944881943742,2.072974523441211,-1.476980035246837
Washington,WA,2047,JJA,ssp126,Low emissions (SSP126),26.33944009383556,1.1298164192572933,13.513540776294716,-12.383724357037423,0.0,2.072974523441211,-2.072974523441211
Washington,WA,2048,JJA,ssp126,Low emissions (SSP126),29.46138557652039,3.7730707174024576,13.513540776294716,-9.740470058892258,0.1770644093137909,2.072974523441211,-1.8959101141274202
Washington,WA,2049,JJA,ssp126,Low emissions (SSP126),29.96911829712231,3.7705408907208002,13.513540776294716,-9.742999885573916,0.1770644093137909,2.072974523441211,-1.8959101141274202
Washington,WA,2050,JJA,ssp126,Low emissions (SSP126),32.55503161134621,6.67811512925219,13.513540776294716,-6.835425647042526,0.9458793535303407,2.072974523441211,-1.1270951699108704
Washington,WA,2051,JJA,ssp126,Low emissions (SSP126),27.09075847027091,0.6478892124690397,13.513540776294716,-12.865651563825677,0.0,2.072974523441211,-2.072974523441211
Washington,WA,2052,JJA,ssp126,Low emissions (SSP126),28.087249561285823,1.247234066696437,13.513540776294716,-12.266306709598279,0.0,2.072974523441211,-2.072974523441211
Washington,WA,2053,JJA,ssp126,Low emissions (SSP126),30.59891093843071,4.712098237956927,13.513540776294716,-8.801442538337788,0.3098627162991341,2.072974523441211,-1.763111807142077
Washington,WA,2054,JJA,ssp126,Low emissions (SSP126),31.462801951546233,5.771482063874062,13.513540776294716,-7.742058712420654,0.5813407946817376,2.072974523441211,-1.4916337287594734
Washington,WA,2055,JJA,ssp126,Low emissions (SSP126),30.47207204437898,8.54559515640299,13.513540776294716,-4.967945619891726,0.3983949209560295,2.072974523441211,-1.6745796024851816
Washington,WA,2056,JJA,ssp126,Low emissions (SSP126),28.48568791521582,3.5025086288285525,13.513540776294716,-10.011032147466164,0.04426610232844772,2.072974523441211,-2.0287084211127633
Washington,WA,2057,JJA,ssp126,Low emissions (SSP126),31.81099698679377,7.23055727119423,13.513540776294716,-6.2829835051004865,0.7607310497269626,2.072974523441211,-1.3122434737142485
Washington,WA,2058,JJA,ssp126,Low emissions (SSP126),31.156697553681482,8.310783294560741,13.513540776294716,-5.2027574817339755,0.6303404254667496,2.072974523441211,-1.4426340979744614
Washington,WA,2059,JJA,ssp126,Low emissions (SSP126),30.26336748242054,4.671249754245902,13.513540776294716,-8.842291022048814,0.04426610232844772,2.072974523441211,-2.0287084211127633
Washington,WA,2060,JJA,ssp126,Low emissions (SSP126),30.969977154544498,8.128823409314004,13.513540776294716,-5.384717366980713,0.46609127469868455,2.072974523441211,-1.6068832487425266
Washington,WA,2061,JJA,ssp126,Low emissions (SSP126),29.755118451320623,6.372743576964563,13.513540776294716,-7.140797199330153,0.13279830698534317,2.072974523441211,-1.940176216455868
Washington,WA,2062,JJA,ssp126,Low emissions (SSP126),32.72798366029574,14.521950757508124,13.513540776294716,1.0084099812134082,2.3882258921067057,2.072974523441211,0.3152513686654945
Washington,WA,2063,JJA,ssp126,Low emissions (SSP126),29.39105586361925,4.40656930760084,13.513540776294716,-9.106971468693876,0.1770644093137909,2.072974523441211,-1.8959101141274202
Washington,WA,2064,JJA,ssp126,Low emissions (SSP126),28.328333558006683,3.6063587444061898,13.513540776294716,-9.907182031888526,0.08853220465689544,2.072974523441211,-1.9844423187843157
Washington,WA,2065,JJA,ssp126,Low emissions (SSP126),31.6814695281293,5.595329195703234,13.513540776294716,-7.918211580591483,0.6457500845124423,2.072974523441211,-1.4272244389287687
Washington,WA,2066,JJA,ssp126,Low emissions (SSP126),31.09297248887272,9.22422723396618,13.513540776294716,-4.289313542328537,1.067575256882679,2.072974523441211,-1.005399266558532
Washington,WA,2067,JJA,ssp126,Low emissions (SSP126),28.179955051903917,2.3608902281507773,13.513540776294716,-11.152650548143939,0.0,2.072974523441211,-2.072974523441211
Washington,WA,2068,JJA,ssp126,Low emissions (SSP126),31.02676442359508,7.087532874747328,13.513540776294716,-6.426007901547388,0.5110500404391157,2.072974523441211,-1.5619244830020953
Washington,WA,2069,JJA,ssp126,Low emissions (SSP126),30.79583830349706,5.151979432430636,13.513540776294716,-8.36156134386408,0.27765807138378173,2.072974523441211,-1.7953164520574294
Washington,WA,2070,JJA,ssp126,Low emissions (SSP126),34.30919095465188,14.026004764028384,13.513540776294716,0.5124639877336685,2.4887512198394495,2.072974523441211,0.41577669639823844
Washington,WA,2071,JJA,ssp126,Low emissions (SSP126),30.05291333262874,3.115501819473081,13.513540776294716,-10.398038956821635,0.26559661397068635,2.072974523441211,-1.8073779094705247
Washington,WA,2072,JJA,ssp126,Low emissions (SSP126),31.117040071409487,3.655799355635008,13.513540776294716,-9.857741420659709,0.2239249121422055,2.072974523441211,-1.8490496112990056
Washington,WA,2073,JJA,ssp126,Low emissions (SSP126),30.850908140372926,6.399199731978886,13.513540776294716,-7.114341044315831,0.3567232191275487,2.072974523441211,-1.7162513043136625
Washington,WA,2074,JJA,ssp126,Low emissions (SSP126),32.54083544253149,16.80553642614977,13.513540776294716,3.2919956498550538,1.388896608258771,2.072974523441211,-0.6840779151824401
Washington,WA,2075,JJA,ssp126,Low emissions (SSP126),30.241188699266583,5.172032395110468,13.513540776294716,-8.341508381184248,0.1770644093137909,2.072974523441211,-1.8959101141274202
Washington,WA,2076,JJA,ssp126,Low emissions (SSP126),30.27096666956443,6.933533151304221,13.513540776294716,-6.580007624990495,0.3098627162991341,2.072974523441211,-1.763111807142077
Washington,WA,2077,JJA,ssp126,Low emissions (SSP126),30.822350507248238,3.250586177013078,13.513540776294716,-10.262954599281638,0.13279830698534317,2.072974523441211,-1.940176216455868
Washington,WA,2078,JJA,ssp126,Low emissions (SSP126),29.34130191107549,3.491821651864595,13.513540776294716,-10.021719124430122,0.04426610232844772,2.072974523441211,-2.0287084211127633
Washington,WA,2079,JJA,ssp126,Low emissions (SSP126),33.52742184501269,9.417303571357914,13.513540776294716,-4.096237204936802,1.3851234126639687,2.072974523441211,-0.6878511107772425
Washington,WA,2080,JJA,ssp126,Low emissions (SSP126),29.44566073138758,2.98531507649937,13.513540776294716,-10.528225699795346,0.1770644093137909,2.072974523441211,-1.8959101141274202
Washington,WA,2081,JJA,ssp126,Low emissions (SSP126),31.099467248715186,8.865701126570078,13.513540776294716,-4.647839649724638,0.44266102328447726,2.072974523441211,-1.630313500156734
Washington,WA,2082,JJA,ssp126,Low emissions (SSP126),30.76381420939357,6.223680671882284,13.513540776294716,-7.2898601044124325,0.3541288186275818,2.072974523441211,-1.7188457048136292
Washington,WA,2083,JJA,ssp126,Low emissions (SSP126),28.328126140508875,2.2329724979994596,13.513540776294716,-11.280568278295256,0.08853220465689544,2.072974523441211,-1.9844423187843157
Washington,WA,2084,JJA,ssp126,Low emissions (SSP126),31.01981295167164,7.212182718926789,13.513540776294716,-6.301358057367928,0.3541288186275818,2.072974523441211,-1.7188457048136292
Washington,WA,2085,JJA,ssp126,Low emissions (SSP126),27.644207077496176,1.2323118184152675,13.513540776294716,-12.28122895787945,0.0,2.072974523441211,-2.072974523441211
Washington,WA,2086,JJA,ssp126,Low emissions (SSP126),29.665750324555493,6.2355327928929345,13.513540776294716,-7.278007983401782,0.3983949209560295,2.072974523441211,-1.6745796024851816
Washington,WA,2087,JJA,ssp126,Low emissions (SSP126),32.520758973582986,12.301809044394503,13.513540776294716,-1.211731731900213,1.2412993484383508,2.072974523441211,-0.8316751750028604
Washington,WA,2088,JJA,ssp126,Low emissions (SSP126),29.093140150677762,3.045817255565945,13.513540776294716,-10.467723520728772,0.04426610232844772,2.072974523441211,-2.0287084211127633
Washington,WA,2089,JJA,ssp126,Low emissions (SSP126),30.307372978963567,4.313262084399858,13.513540776294716,-9.200278691894859,0.22133051164223863,2.072974523441211,-1.8516440117989725
Washington,WA,2090,JJA,ssp126,Low emissions (SSP126),30.414014361506567,5.619411920991303,13.513540776294716,-7.894128855303413,0.33802649616990565,2.072974523441211,-1.7349480272713054
Washington,WA,2091,JJA,ssp126,Low emissions (SSP126),29.226396388018873,3.6458422400885304,13.513540776294716,-9.867698536206186,0.08853220465689544,2.072974523441211,-1.9844423187843157
Washington,WA,2092,JJA,ssp126,Low emissions (SSP126),28.879372011958353,2.4135591883916745,13.513540776294716,-11.099981587903041,0.0,2.072974523441211,-2.072974523441211
Washington,WA,2093,JJA,ssp126,Low emissions (SSP126),28.182861735035374,1.3511126282779524,13.513540776294716,-12.162428148016764,0.0,2.072974523441211,-2.072974523441211
Washington,WA,2094,JJA,ssp126,Low emissions (SSP126),32.293430912254216,6.80680399067109,13.513540776294716,-6.706736785623626,0.38015347054175597,2.072974523441211,-1.6928210528994552
Washington,WA,2095,JJA,ssp126,Low emissions (SSP126),28.30708393719402,0.8323859521887798,13.513540776294716,-12.681154824105937,0.0,2.072974523441211,-2.072974523441211
Washington,WA,2096,JJA,ssp126,Low emissions (SSP126),29.187516193443965,4.820454490576487,13.513540776294716,-8.693086285718229,0.0,2.072974523441211,-2.072974523441211
Washington,WA,2097,JJA,ssp126,Low emissions (SSP126),27.89731976783233,0.6739138643832139,13.513540776294716,-12.839626911911502,0.0,2.072974523441211,-2.072974523441211
Washington,WA,2098,JJA,ssp126,Low emissions (SSP126),29.48784944185943,4.273200318365505,13.513540776294716,-9.240340457929213,0.0,2.072974523441211,-2.072974523441211
Washington,WA,2099,JJA,ssp126,Low emissions (SSP126),27.558182645116872,1.3923069676168136,13.513540776294716,-12.121233808677903,0.0,2.072974523441211,-2.072974523441211
Washington,WA,2100,JJA,ssp126,Low emissions (SSP126),28.955856437067265,1.9198532406484938,13.513540776294716,-11.593687535646223,0.0,2.072974523441211,-2.072974523441211
Washington,WA,2020,JJA,ssp245,Medium emissions (SSP245),29.48887234060437,4.7913392965850585,4.7913392965850585,0.0,0.1770644093137909,0.1770644093137909,0.0
Washington,WA,2021,JJA,ssp245,Medium emissions (SSP245),32.71764574350936,10.818167999204208,4.7913392965850585,6.02682870261915,0.9522724830534571,0.1770644093137909,0.7752080737396662
Washington,WA,2022,JJA,ssp245,Medium emissions (SSP245),31.183326312792516,10.364978864345796,4.7913392965850585,5.573639567760737,0.6610964414370624,0.1770644093137909,0.4840320321232715
Washington,WA,2023,JJA,ssp245,Medium emissions (SSP245),28.18384316059831,1.506682825887099,4.7913392965850585,-3.2846564706979593,0.0,0.1770644093137909,-0.1770644093137909
Washington,WA,2024,JJA,ssp245,Medium emissions (SSP245),31.680552581093853,13.08166982048604,4.7913392965850585,8.29033052390098,1.3082951548945443,0.1770644093137909,1.1312307455807533
Washington,WA,2025,JJA,ssp245,Medium emissions (SSP245),27.194377416089775,1.0734888595157501,4.7913392965850585,-3.717850437069308,0.0,0.1770644093137909,-0.1770644093137909
Washington,WA,2026,JJA,ssp245,Medium emissions (SSP245),29.970793428841386,2.692707558858079,4.7913392965850585,-2.098631737726979,0.08853220465689544,0.1770644093137909,-0.08853220465689544
Washington,WA,2027,JJA,ssp245,Medium emissions (SSP245),30.198412861239316,4.547151785102844,4.7913392965850585,-0.24418751148221474,0.4686856751986514,0.1770644093137909,0.29162126588486054
Washington,WA,2028,JJA,ssp245,Medium emissions (SSP245),26.8688771193302,0.6665859354266828,4.7913392965850585,-4.124753361158375,0.0,0.1770644093137909,-0.1770644093137909
Washington,WA,2029,JJA,ssp245,Medium emissions (SSP245),27.856509972474715,1.1532466706715006,4.7913392965850585,-3.6380926259135578,0.0,0.1770644093137909,-0.1770644093137909
Washington,WA,2030,JJA,ssp245,Medium emissions (SSP245),28.548543018383935,1.9704635680509797,4.7913392965850585,-2.8208757285340784,0.0,0.1770644093137909,-0.1770644093137909
Washington,WA,2031,JJA,ssp245,Medium emissions (SSP245),30.433572887088584,5.4273170120769105,4.7913392965850585,0.6359777154918521,0.28902686538489364,0.1770644093137909,0.11196245607110275
Washington,WA,2032,JJA,ssp245,Medium emissions (SSP245),30.108162217836327,4.1376157747219535,4.7913392965850585,-0.6537235218631043,0.08853220465689544,0.1770644093137909,-0.08853220465689544
Washington,WA,2033,JJA,ssp245,Medium emissions (SSP245),29.06519010998093,3.4440457609165542,4.7913392965850585,-1.347293535668504,0.0,0.1770644093137909,-0.1770644093137909
Washington,WA,2034,JJA,ssp245,Medium emissions (SSP245),29.207723612900725,2.6445067039213166,4.7913392965850585,-2.1468325926637415,0.0,0.1770644093137909,-0.1770644093137909
Washington,WA,2035,JJA,ssp245,Medium emissions (SSP245),30.103412891163586,6.1625123506730395,4.7913392965850585,1.3711730540879812,0.08853220465689544,0.1770644093137909,-0.08853220465689544
Washington,WA,2036,JJA,ssp245,Medium emissions (SSP245),28.223513058108924,2.5019537806247483,4.7913392965850585,-2.28938551596031,0.0,0.1770644093137909,-0.1770644093137909
Washington,WA,2037,JJA,ssp245,Medium emissions (SSP245),29.654196921813277,4.93372976287926,4.7913392965850585,0.1423904662942018,0.3098627162991341,0.1770644093137909,0.13279830698534317
Washington,WA,2038,JJA,ssp245,Medium emissions (SSP245),30.443352398045135,3.373348785948785,4.7913392965850585,-1.417990510636273,0.18912586672688628,0.1770644093137909,0.012061457413095384
Washington,WA,2039,JJA,ssp245,Medium emissions (SSP245),29.51924863623663,3.1258520326632984,4.7913392965850585,-1.6654872639217597,0.04426610232844772,0.1770644093137909,-0.13279830698534317
Washington,WA,2040,JJA,ssp245,Medium emissions (SSP245),32.43196785042383,11.447605700595139,4.7913392965850585,6.65626640401008,0.8313224969592711,0.1770644093137909,0.6542580876454802
Washington,WA,2041,JJA,ssp245,Medium emissions (SSP245),30.317362721892554,4.741302499558425,4.7913392965850585,-0.050036797026633384,0.08853220465689544,0.1770644093137909,-0.08853220465689544
Washington,WA,2042,JJA,ssp245,Medium emissions (SSP245),31.38090189905235,7.215865465354119,4.7913392965850585,2.4245261687690602,0.5619514083121111,0.1770644093137909,0.38488699899832024
Washington,WA,2043,JJA,ssp245,Medium emissions (SSP245),26.837091071578282,0.5103573770271322,4.7913392965850585,-4.2809819195579255,0.0,0.1770644093137909,-0.1770644093137909
Washington,WA,2044,JJA,ssp245,Medium emissions (SSP245),31.610890602655534,5.050671489745661,4.7913392965850585,0.25933219316060324,0.5219393075501824,0.1770644093137909,0.34487489823639145
Washington,WA,2045,JJA,ssp245,Medium emissions (SSP245),30.458779902365475,8.34384900108926,4.7913392965850585,3.5525097045042022,0.3098627162991341,0.1770644093137909,0.13279830698534317
Washington,WA,2046,JJA,ssp245,Medium emissions (SSP245),30.34261479368155,5.177604272257254,4.7913392965850585,0.3862649756721959,0.1770644093137909,0.1770644093137909,0.0
Washington,WA,2047,JJA,ssp245,Medium emissions (SSP245),29.342438320111242,3.709041605522677,4.7913392965850585,-1.082297691062381,0.08853220465689544,0.1770644093137909,-0.08853220465689544
Washington,WA,2048,JJA,ssp245,Medium emissions (SSP245),30.574120540455947,6.686961997788795,4.7913392965850585,1.895622701203737,0.22133051164223863,0.1770644093137909,0.04426610232844772
Washington,WA,2049,JJA,ssp245,Medium emissions (SSP245),29.506946678356154,2.231248645147988,4.7913392965850585,-2.5600906514370703,0.04426610232844772,0.1770644093137909,-0.13279830698534317
Washington,WA,2050,JJA,ssp245,Medium emissions (SSP245),27.851228937487818,1.1587018620395415,4.7913392965850585,-3.632637434545517,0.0,0.1770644093137909,-0.1770644093137909
Washington,WA,2051,JJA,ssp245,Medium emissions (SSP245),26.687068947986337,0.22133051164223863,4.7913392965850585,-4.57000878494282,0.0,0.1770644093137909,-0.1770644093137909
Washington,WA,2052,JJA,ssp245,Medium emissions (SSP245),29.19374462272474,3.141563438894977,4.7913392965850585,-1.6497758576900814,0.0,0.1770644093137909,-0.1770644093137909
Washington,WA,2053,JJA,ssp245,Medium emissions (SSP245),28.67215383194505,2.3730390070020926,4.7913392965850585,-2.4183002895829655,0.0,0.1770644093137909,-0.1770644093137909
Washington,WA,2054,JJA,ssp245,Medium emissions (SSP245),30.744555429081732,7.440983100215717,4.7913392965850585,2.6496438036306587,0.4265587008268011,0.1770644093137909,0.24949429151301017
Washington,WA,2055,JJA,ssp245,Medium emissions (SSP245),29.99848995444237,4.918793546019262,4.7913392965850585,0.1274542494342037,0.23339196905533402,0.1770644093137909,0.05632755974154311
Washington,WA,2056,JJA,ssp245,Medium emissions (SSP245),29.949202338415738,6.105743768080933,4.7913392965850585,1.3144044714958751,0.13279830698534317,0.1770644093137909,-0.04426610232844772
Washington,WA,2057,JJA,ssp245,Medium emissions (SSP245),29.819591545777282,3.7176839046259813,4.7913392965850585,-1.0736553919590766,0.08853220465689544,0.1770644093137909,-0.08853220465689544
Washington,WA,2058,JJA,ssp245,Medium emissions (SSP245),31.627504859803288,9.854524908018913,4.7913392965850585,5.063185611433855,0.9885101091389122,0.1770644093137909,0.8114456998251213
Washington,WA,2059,JJA,ssp245,Medium emissions (SSP245),31.004690982107643,7.007747940377555,4.7913392965850585,2.216408643792496,0.3541288186275818,0.1770644093137909,0.1770644093137909
Washington,WA,2060,JJA,ssp245,Medium emissions (SSP245),30.290065584214087,8.456671548513443,4.7913392965850585,3.665332251928385,0.22133051164223863,0.1770644093137909,0.04426610232844772
Washington,WA,2061,JJA,ssp245,Medium emissions (SSP245),30.631592347547404,10.239652826576535,4.7913392965850585,5.448313529991476,0.44266102328447726,0.1770644093137909,0.26559661397068635
Washington,WA,2062,JJA,ssp245,Medium emissions (SSP245),30.12919497317156,5.557596665425147,4.7913392965850585,0.7662573688400893,0.1770644093137909,0.1770644093137909,0.0
Washington,WA,2063,JJA,ssp245,Medium emissions (SSP245),31.33997161043925,9.013281137617955,4.7913392965850585,4.221941841032897,0.907872103340743,0.1770644093137909,0.7308076940269521
Washington,WA,2064,JJA,ssp245,Medium emissions (SSP245),30.287492003563447,6.530563442286588,4.7913392965850585,1.7392241457015296,0.3541288186275818,0.1770644093137909,0.1770644093137909
Washington,WA,2065,JJA,ssp245,Medium emissions (SSP245),30.255102542090068,5.240477690156328,4.7913392965850585,0.4491383935712696,0.1770644093137909,0.1770644093137909,0.0
Washington,WA,2066,JJA,ssp245,Medium emissions (SSP245),31.595135207641615,7.89869055058826,4.7913392965850585,3.107351254003202,0.7588926147600519,0.1770644093137909,0.5818282054462609
Washington,WA,2067,JJA,ssp245,Medium emissions (SSP245),30.32746588383242,4.222937611424233,4.7913392965850585,-0.5684016851608256,0.1770644093137909,0.1770644093137909,0.0
Washington,WA,2068,JJA,ssp245,Medium emissions (SSP245),30.330517655935413,4.939048939783743,4.7913392965850585,0.14770964319868454,0.08853220465689544,0.1770644093137909,-0.08853220465689544
Washington,WA,2069,JJA,ssp245,Medium emissions (SSP245),32.21107521257599,6.012272883168963,4.7913392965850585,1.2209335865839048,0.9078696093946744,0.1770644093137909,0.7308052000808835
Washington,WA,2070,JJA,ssp245,Medium emissions (SSP245),30.07026083598475,5.907113802629866,4.7913392965850585,1.1157745060448079,0.22133051164223863,0.1770644093137909,0.04426610232844772
Washington,WA,2071,JJA,ssp245,Medium emissions (SSP245),31.109784369527457,8.266201415399193,4.7913392965850585,3.474862118814135,0.4452554237844441,0.1770644093137909,0.2681910144706532
Washington,WA,2072,JJA,ssp245,Medium emissions (SSP245),30.72672120363714,7.8852501063327205,4.7913392965850585,3.093910809747662,0.5337876284413395,0.1770644093137909,0.3567232191275487
Washington,WA,2073,JJA,ssp245,Medium emissions (SSP245),31.70826751065271,10.904466224132506,4.7913392965850585,6.113126927547447,0.570459411445149,0.1770644093137909,0.39339500213135814
Washington,WA,2074,JJA,ssp245,Medium emissions (SSP245),31.233572498625517,5.650628457595314,4.7913392965850585,0.859289161010256,0.4009893214559964,0.1770644093137909,0.2239249121422055
Washington,WA,2075,JJA,ssp245,Medium emissions (SSP245),29.20486587149693,3.5529646164536057,4.7913392965850585,-1.2383746801314524,0.0,0.1770644093137909,-0.1770644093137909
Washington,WA,2076,JJA,ssp245,Medium emissions (SSP245),30.490875508179638,5.726886659931812,4.7913392965850585,0.9355473633467533,0.45472248069757265,0.1770644093137909,0.27765807138378173
Washington,WA,2077,JJA,ssp245,Medium emissions (SSP245),31.4507516888805,7.812734329703851,4.7913392965850585,3.0213950331187927,0.6900161868408901,0.1770644093137909,0.5129517775270991
Washington,WA,2078,JJA,ssp245,Medium emissions (SSP245),31.29951679547512,5.867237036121075,4.7913392965850585,1.0758977395360172,0.3098627162991341,0.1770644093137909,0.13279830698534317
