state,scenario,year,cooling_degree_days_proxy_annual
Georgia,ssp245,2070,933.1790860687106
Georgia,ssp245,2071,939.3637063641197
Georgia,ssp245,2072,999.1683974881025
Georgia,ssp245,2073,1014.8498965840338
Georgia,ssp245,2074,1135.6148914486366
Georgia,ssp245,2075,1118.8538023686692
Georgia,ssp245,2076,1118.976920967533
Georgia,ssp245,2077,1017.7628217083158
Georgia,ssp245,2078,1262.2072693280318
Georgia,ssp245,2079,1012.5708664967927
Georgia,ssp245,2080,1015.932762998732
Georgia,ssp245,2081,1150.890876163817
Georgia,ssp245,2082,979.8803464206461
Georgia,ssp245,2083,1232.0417872540381
Georgia,ssp245,2084,1152.3378279624453
Georgia,ssp245,2085,996.4531544512928
Georgia,ssp245,2086,1105.5037052400921
Georgia,ssp245,2087,1061.3363392878523
Georgia,ssp245,2088,982.7652813149783
Georgia,ssp245,2089,1029.8737706562933
Georgia,ssp245,2090,1097.7166455697172
Georgia,ssp245,2091,1198.663870499033
Georgia,ssp245,2092,1040.3094081511365
Georgia,ssp245,2093,1096.4040964119874
Georgia,ssp245,2094,1106.30549813654
Georgia,ssp245,2095,1137.0955349927478
Georgia,ssp245,2096,1074.6010432582325
Georgia,ssp245,2097,991.4267769896835
Georgia,ssp245,2098,1095.3581945054489
Georgia,ssp245,2099,1331.8269297109248
Georgia,ssp245,2100,1143.7825972341595
Georgia,ssp585,2020,955.9079850469984
Georgia,ssp585,2021,1036.7438539967009
Georgia,ssp585,2022,853.6413495657675
Georgia,ssp585,2023,863.1587890850743
Georgia,ssp585,2024,830.7506423446101
Georgia,ssp585,2025,889.3134518622693
Georgia,ssp585,2026,731.7649601763636
Georgia,ssp585,2027,740.7921598916444
Georgia,ssp585,2028,905.1404071458494
Georgia,ssp585,2029,907.2426001851152
Georgia,ssp585,2030,714.1961807312896
Georgia,ssp585,2031,805.3561168050012
Georgia,ssp585,2032,857.4908782952475
Georgia,ssp585,2033,814.6429648379865
Georgia,ssp585,2034,1073.485031313696
Georgia,ssp585,2035,932.6665673171616
Georgia,ssp585,2036,950.1846922155632
Georgia,ssp585,2037,951.0403258312517
Georgia,ssp585,2038,803.3775879348004
Georgia,ssp585,2039,1018.0788546741054
Georgia,ssp585,2040,1300.7267086458005
Georgia,ssp585,2041,866.093473895876
Georgia,ssp585,2042,726.3001768850363
Georgia,ssp585,2043,923.6555999590821
Georgia,ssp585,2044,1052.860393679282
Georgia,ssp585,2045,1013.3913611912812
Georgia,ssp585,2046,1212.414172884134
Georgia,ssp585,2047,999.4784700692982
Georgia,ssp585,2048,924.2076832793169
Georgia,ssp585,2049,972.133450388897
Georgia,ssp585,2050,1198.6632760215293
Georgia,ssp585,2051,1027.9268500632397
Georgia,ssp585,2052,975.6987396053964
Georgia,ssp585,2053,976.0610039512563
Georgia,ssp585,2054,1226.491355371593
Georgia,ssp585,2055,1066.7348664945723
Georgia,ssp585,2056,1046.0900777160766
Georgia,ssp585,2057,1428.1705697931436
Georgia,ssp585,2058,1136.1916863681786
Georgia,ssp585,2059,1018.2740609465495
Georgia,ssp585,2060,1020.6243412278864
Georgia,ssp585,2061,1088.2794427527435
Georgia,ssp585,2062,1253.0743710226475
Georgia,ssp585,2063,1195.4834855569316
Georgia,ssp585,2064,1128.0693616776095
Georgia,ssp585,2065,1224.9763348769009
Georgia,ssp585,2066,1297.4434481249175
Georgia,ssp585,2067,1176.9586180549027
Georgia,ssp585,2068,1227.9567459223988
Georgia,ssp585,2069,1431.8347125429664
Georgia,ssp585,2070,1233.4552366424773
Georgia,ssp585,2071,1282.2598188920872
Georgia,ssp585,2072,1216.4896761079094
Georgia,ssp585,2073,1308.4016623216014
Georgia,ssp585,2074,1116.9857809299601
Georgia,ssp585,2075,1405.3122498527368
Georgia,ssp585,2076,1278.8531873384215
Georgia,ssp585,2077,1194.3487017570965
Georgia,ssp585,2078,1305.9660147429863
Georgia,ssp585,2079,1411.5949877986895
Georgia,ssp585,2080,1462.4666302111232
Georgia,ssp585,2081,1266.3722640090741
Georgia,ssp585,2082,1411.4540375328438
Georgia,ssp585,2083,1331.828920851144
Georgia,ssp585,2084,1372.5738895474813
Georgia,ssp585,2085,1399.1879856364217
Georgia,ssp585,2086,1488.4790821399747
Georgia,ssp585,2087,1415.3307392034158
Georgia,ssp585,2088,1379.3793598105894
Georgia,ssp585,2089,1524.5679304286873
Georgia,ssp585,2090,1529.1030725439944
Georgia,ssp585,2091,1583.8423918151082
Georgia,ssp585,2092,1485.3962464857057
Georgia,ssp585,2093,1865.0239946030326
Georgia,ssp585,2094,1495.8504931386522
Georgia,ssp585,2095,1326.2065947021094
Georgia,ssp585,2096,1817.176399703556
Georgia,ssp585,2097,1851.2967157697371
Georgia,ssp585,2098,1569.8030923647514
Georgia,ssp585,2099,1564.177925915335
Georgia,ssp585,2100,1656.740078446198
Hawaii,ssp126,2020,1659.413653541814
Hawaii,ssp126,2021,1628.794101248851
Hawaii,ssp126,2022,1574.346696557859
Hawaii,ssp126,2023,1547.0624350378748
Hawaii,ssp126,2024,1470.182663077505
Hawaii,ssp126,2025,1694.3978223585293
Hawaii,ssp126,2026,1574.912961917748
Hawaii,ssp126,2027,1571.5686392808805
Hawaii,ssp126,2028,1538.3645877412575
Hawaii,ssp126,2029,1711.7111780356988
Hawaii,ssp126,2030,1838.8780435032918
Hawaii,ssp126,2031,1583.7424059460452
Hawaii,ssp126,2032,1632.6708211284138
Hawaii,ssp126,2033,1650.6513596736531
Hawaii,ssp126,2034,1726.1133815904366
Hawaii,ssp126,2035,1777.6702283389795
Hawaii,ssp126,2036,1741.544561497252
Hawaii,ssp126,2037,1792.8431305949084
Hawaii,ssp126,2038,1785.1361655675737
Hawaii,ssp126,2039,1850.2540756419062
Hawaii,ssp126,2040,1743.6426276629372
Hawaii,ssp126,2041,1743.286826728271
Hawaii,ssp126,2042,1721.712388954371
Hawaii,ssp126,2043,1777.1911363195838
Hawaii,ssp126,2044,1842.2587926118758
Hawaii,ssp126,2045,1973.7828880493123
Hawaii,ssp126,2046,1686.118503921567
Hawaii,ssp126,2047,1883.7130422088676
Hawaii,ssp126,2048,1885.8617482654051
Hawaii,ssp126,2049,1933.0708629049755
Hawaii,ssp126,2050,1890.7965901394693
Hawaii,ssp126,2051,1809.1355375531955
Hawaii,ssp126,2052,1834.863450204838
Hawaii,ssp126,2053,1723.5699132374416
Hawaii,ssp126,2054,1830.22864702012
Hawaii,ssp126,2055,2028.6452991530111
Hawaii,ssp126,2056,1958.771761808307
Hawaii,ssp126,2057,1602.2072281897179
Hawaii,ssp126,2058,1780.8236355875067
Hawaii,ssp126,2059,1886.3530655163443
Hawaii,ssp126,2060,1974.300477935309
Hawaii,ssp126,2061,1860.0016695500494
Hawaii,ssp126,2062,1837.144367277263
Hawaii,ssp126,2063,1836.246047248754
Hawaii,ssp126,2064,1774.0844947300016
Hawaii,ssp126,2065,1743.6571388139553
Hawaii,ssp126,2066,1773.787481117035
Hawaii,ssp126,2067,1854.5639232188544
Hawaii,ssp126,2068,1786.9722137089836
Hawaii,ssp126,2069,1954.2947767650085
Hawaii,ssp126,2070,1803.626992429436
Hawaii,ssp126,2071,1812.1901245681345
Hawaii,ssp126,2072,1793.753541785451
Hawaii,ssp126,2073,1738.0411149816584
Hawaii,ssp126,2074,1995.5542834262176
Hawaii,ssp126,2075,1795.391739814693
Hawaii,ssp126,2076,1646.5155450680318
Hawaii,ssp126,2077,1776.2149971723172
Hawaii,ssp126,2078,1673.6725565285024
Hawaii,ssp126,2079,1908.0047907423923
Hawaii,ssp126,2080,1686.6912129988264
Hawaii,ssp126,2081,1713.9163448413958
Hawaii,ssp126,2082,1817.251014498627
Hawaii,ssp126,2083,1585.8722887825018
Hawaii,ssp126,2084,1786.9588060161511
Hawaii,ssp126,2085,1789.1913134256529
Hawaii,ssp126,2086,1688.9361508740426
Hawaii,ssp126,2087,1914.2796345081765
Hawaii,ssp126,2088,1887.9639562543477
Hawaii,ssp126,2089,1725.401071495177
Hawaii,ssp126,2090,1799.1554777490696
Hawaii,ssp126,2091,1812.591273291835
Hawaii,ssp126,2092,1982.278702253747
Hawaii,ssp126,2093,1709.0151130974264
Hawaii,ssp126,2094,1836.789180990705
Hawaii,ssp126,2095,1617.286123364168
Hawaii,ssp126,2096,1600.9574812786236
Hawaii,ssp126,2097,1874.278816807072
Hawaii,ssp126,2098,1922.8733059905917
Hawaii,ssp126,2099,1688.3331035673416
Hawaii,ssp126,2100,1721.678859082136
Hawaii,ssp245,2020,1426.1141861084025
Hawaii,ssp245,2021,1499.9469298249912
Hawaii,ssp245,2022,1845.2412421091979
Hawaii,ssp245,2023,1813.3816865014985
Hawaii,ssp245,2024,1770.0457826787733
Hawaii,ssp245,2025,1781.6016601205777
Hawaii,ssp245,2026,1730.8729497411
Hawaii,ssp245,2027,1730.1186487668988
Hawaii,ssp245,2028,1816.4170740651928
Hawaii,ssp245,2029,1761.8246735299497
Hawaii,ssp245,2030,1816.2090279220124
Hawaii,ssp245,2031,1696.0583776567973
Hawaii,ssp245,2032,1680.210753622218
Hawaii,ssp245,2033,1663.525469535611
Hawaii,ssp245,2034,1682.14751022024
Hawaii,ssp245,2035,1696.172586934416
Hawaii,ssp245,2036,1693.8985364433727
Hawaii,ssp245,2037,1844.5570033092824
Hawaii,ssp245,2038,1667.5320003164575
Hawaii,ssp245,2039,1632.29131452324
Hawaii,ssp245,2040,1694.9267052016369
Hawaii,ssp245,2041,1812.4839669637083
Hawaii,ssp245,2042,1829.7466261024006
Hawaii,ssp245,2043,1600.6075451307904
Hawaii,ssp245,2044,1800.1231922239563
Hawaii,ssp245,2045,1726.156842753332
Hawaii,ssp245,2046,1826.6229162731427
Hawaii,ssp245,2047,1793.7698067662711
Hawaii,ssp245,2048,1865.7393275221416
Hawaii,ssp245,2049,1957.7413988421076
Hawaii,ssp245,2050,1923.7755214623983
Hawaii,ssp245,2051,1876.3096539616747
Hawaii,ssp245,2052,1878.3144237420408
Hawaii,ssp245,2053,1996.2865854006554
Hawaii,ssp245,2054,2055.844404747446
Hawaii,ssp245,2055,1879.1075104863157
Hawaii,ssp245,2056,1981.4249688640941
Hawaii,ssp245,2057,1821.0897993629908
Hawaii,ssp245,2058,1838.0800718119056
Hawaii,ssp245,2059,1775.8965949897706
Hawaii,ssp245,2060,1955.8918517045804
Hawaii,ssp245,2061,1934.6700716805012
Hawaii,ssp245,2062,2088.7207487894575
Hawaii,ssp245,2063,1890.1588290453242
Hawaii,ssp245,2064,1900.7998696279296
Hawaii,ssp245,2065,1941.1578480451928
Hawaii,ssp245,2066,1772.4070867461896
Hawaii,ssp245,2067,1998.259793023265
Hawaii,ssp245,2068,1969.5457289222095
Hawaii,ssp245,2069,1829.6104810125426
Hawaii,ssp245,2070,1812.7433177247804
Hawaii,ssp245,2071,1760.33446816582
Hawaii,ssp245,2072,1990.1294158560324
Hawaii,ssp245,2073,2178.0142724873513
Hawaii,ssp245,2074,2024.341695169681
Hawaii,ssp245,2075,1970.914653427692
Hawaii,ssp245,2076,1805.9246214993066
Hawaii,ssp245,2077,1950.8300672838718
Hawaii,ssp245,2078,1987.9957381326692
Hawaii,ssp245,2079,2048.1441035613457
Hawaii,ssp245,2080,1847.4115746875161
Hawaii,ssp245,2081,2068.2348161343175
Hawaii,ssp245,2082,2112.5207401295925
Hawaii,ssp245,2083,1858.0568114053765
Hawaii,ssp245,2084,2036.426487196217
Hawaii,ssp245,2085,2107.3337206674755
Hawaii,ssp245,2086,1998.9073140603368
Hawaii,ssp245,2087,2108.320708276784
Hawaii,ssp245,2088,2058.50970881019
Hawaii,ssp245,2089,2118.578358660146
Hawaii,ssp245,2090,2003.8277981401288
Hawaii,ssp245,2091,2063.2743019038153
Hawaii,ssp245,2092,2159.350146156815
Hawaii,ssp245,2093,2076.4607026926556
Hawaii,ssp245,2094,2160.458743223313
Hawaii,ssp245,2095,2093.983557307815
Hawaii,ssp245,2096,2132.442348446751
Hawaii,ssp245,2097,2210.122740293713
Hawaii,ssp245,2098,1867.6812366985773
Hawaii,ssp245,2099,2018.2957485108923
Hawaii,ssp245,2100,2232.7185160411495
Hawaii,ssp585,2020,1696.7184939318493
Hawaii,ssp585,2021,1654.8583002850175
Hawaii,ssp585,2022,1871.7103460801047
Hawaii,ssp585,2023,1643.4014204673247
Hawaii,ssp585,2024,1648.4602022886702
Hawaii,ssp585,2025,1604.5818505956393
Hawaii,ssp585,2026,1740.3389318358518
Hawaii,ssp585,2027,1835.1839848430352
Hawaii,ssp585,2028,1672.6054483573198
Hawaii,ssp585,2029,1614.8717845392202
Hawaii,ssp585,2030,1844.8586114458478
Hawaii,ssp585,2031,1840.167537880506
Hawaii,ssp585,2032,1606.3249152317724
Hawaii,ssp585,2033,1582.7414972627967
Hawaii,ssp585,2034,1506.1970377580471
Hawaii,ssp585,2035,1506.3838664336395
Hawaii,ssp585,2036,1631.9103577503538
Hawaii,ssp585,2037,1837.3428318745384
Hawaii,ssp585,2038,1853.4123412810006
Hawaii,ssp585,2039,1880.7250385770153
Hawaii,ssp585,2040,1983.841164267923
Hawaii,ssp585,2041,1876.1797840296133
Hawaii,ssp585,2042,2098.409147401257
Hawaii,ssp585,2043,1829.7176346027104
Hawaii,ssp585,2044,2008.0617315778165
Hawaii,ssp585,2045,1786.089171706699
Hawaii,ssp585,2046,1825.7546283778472
Hawaii,ssp585,2047,1825.46347036975
Hawaii,ssp585,2048,1883.428205894109
Hawaii,ssp585,2049,1686.3811949692197
Hawaii,ssp585,2050,1889.2482109060645
Hawaii,ssp585,2051,1943.6180205000617
Hawaii,ssp585,2052,1909.7635039911552
Hawaii,ssp585,2053,2093.7131340350193
Hawaii,ssp585,2054,2043.0560919524034
Hawaii,ssp585,2055,1981.058490815271
Hawaii,ssp585,2056,2144.8842368812157
Hawaii,ssp585,2057,2079.4927915207268
Hawaii,ssp585,2058,2067.19748048317
Hawaii,ssp585,2059,2028.9706807991224
Hawaii,ssp585,2060,2100.896793169467
Hawaii,ssp585,2061,2021.330524316692
Hawaii,ssp585,2062,1880.4486567719168
Hawaii,ssp585,2063,2228.5049034680837
Hawaii,ssp585,2064,2067.4169728023653
Hawaii,ssp585,2065,2298.783037682067
Hawaii,ssp585,2066,2279.6090903049735
Hawaii,ssp585,2067,2236.589499023108
Hawaii,ssp585,2068,2325.6236222032544
Hawaii,ssp585,2069,2132.2957530063645
Hawaii,ssp585,2070,2223.779849817035
Hawaii,ssp585,2071,2082.623322619878
Hawaii,ssp585,2072,2242.0438101732043
Hawaii,ssp585,2073,2404.3059122983236
Hawaii,ssp585,2074,2317.791267824318
Hawaii,ssp585,2075,2100.040942007628
Hawaii,ssp585,2076,2157.7469209064575
Hawaii,ssp585,2077,2137.8052628344844
Hawaii,ssp585,2078,2339.4344279585926
Hawaii,ssp585,2079,2415.5791191596104
Hawaii,ssp585,2080,2386.2791119025674
Hawaii,ssp585,2081,2404.3858204587245
Hawaii,ssp585,2082,2200.9112511318203
Hawaii,ssp585,2083,2386.0634963202
Hawaii,ssp585,2084,2529.506917932898
Hawaii,ssp585,2085,2486.973726311455
Hawaii,ssp585,2086,2671.0822965282814
Hawaii,ssp585,2087,2686.100052502846
Hawaii,ssp585,2088,2579.3478486374743
Hawaii,ssp585,2089,2378.1567660806295
Hawaii,ssp585,2090,2476.415947426621
Hawaii,ssp585,2091,2599.4482503519152
Hawaii,ssp585,2092,2611.7000590626
Hawaii,ssp585,2093,2418.603283937397
Hawaii,ssp585,2094,2576.8279717682167
Hawaii,ssp585,2095,2548.609936312379
Hawaii,ssp585,2096,2483.8040876816353
Hawaii,ssp585,2097,2532.8562143031477
Hawaii,ssp585,2098,2615.766412428757
Hawaii,ssp585,2099,2596.6495193767396
Hawaii,ssp585,2100,2658.5761118249993
Idaho,ssp126,2020,33.82537808794534
Idaho,ssp126,2021,0.0
Idaho,ssp126,2022,32.82199275660489
Idaho,ssp126,2023,0.07777971705233
Idaho,ssp126,2024,0.0
Idaho,ssp126,2025,23.43468452570369
Idaho,ssp126,2026,86.25172692147707
Idaho,ssp126,2027,0.0
Idaho,ssp126,2028,44.539021986452354
Idaho,ssp126,2029,0.0
Idaho,ssp126,2030,0.0
Idaho,ssp126,2031,78.85581732405565
Idaho,ssp126,2032,50.08587407477983
Idaho,ssp126,2033,59.517323355658895
Idaho,ssp126,2034,0.0
Idaho,ssp126,2035,87.56418245922052
Idaho,ssp126,2036,6.88958592154275
Idaho,ssp126,2037,0.0
Idaho,ssp126,2038,25.61920014638688
Idaho,ssp126,2039,0.0
Idaho,ssp126,2040,0.0
Idaho,ssp126,2041,13.62637632421897
Idaho,ssp126,2042,0.0
Idaho,ssp126,2043,124.7761529964154
Idaho,ssp126,2044,0.0
Idaho,ssp126,2045,21.869973071228063
Idaho,ssp126,2046,34.401009814097335
Idaho,ssp126,2047,0.0
Idaho,ssp126,2048,5.623745508631913
Idaho,ssp126,2049,0.0
Idaho,ssp126,2050,77.8458648021782
Idaho,ssp126,2051,0.0
Idaho,ssp126,2052,0.0
Idaho,ssp126,2053,12.114566102335957
Idaho,ssp126,2054,70.43454141684161
Idaho,ssp126,2055,91.02119154884613
Idaho,ssp126,2056,19.184276925383635
Idaho,ssp126,2057,0.0
Idaho,ssp126,2058,77.74060061553817
Idaho,ssp126,2059,27.211145425874772
Idaho,ssp126,2060,47.29910707573354
Idaho,ssp126,2061,0.0
Idaho,ssp126,2062,60.557155316881264
Idaho,ssp126,2063,37.23637651609894
Idaho,ssp126,2064,30.082708135644406
Idaho,ssp126,2065,42.73318205555964
Idaho,ssp126,2066,88.23339780535838
Idaho,ssp126,2067,18.163168234467378
Idaho,ssp126,2068,87.68648203942995
Idaho,ssp126,2069,96.70089289262766
Idaho,ssp126,2070,67.14128401689743
Idaho,ssp126,2071,3.3518701157875412
Idaho,ssp126,2072,36.456041768076176
Idaho,ssp126,2073,5.076275678909045
Idaho,ssp126,2074,102.77625517622478
Idaho,ssp126,2075,17.131324373515103
Idaho,ssp126,2076,67.86292567123998
Idaho,ssp126,2077,0.0
Idaho,ssp126,2078,32.68340488985814
Idaho,ssp126,2079,37.64579056850948
Idaho,ssp126,2080,0.0
Idaho,ssp126,2081,25.452344105065126
Idaho,ssp126,2082,17.48815145893084
Idaho,ssp126,2083,52.495659442700955
Idaho,ssp126,2084,1.1835131243748371
Idaho,ssp126,2085,0.0
Idaho,ssp126,2086,93.88682064511167
Idaho,ssp126,2087,69.79251912425006
Idaho,ssp126,2088,41.65033474787986
Idaho,ssp126,2089,36.819747938353245
Idaho,ssp126,2090,21.531118795267354
Idaho,ssp126,2091,38.0328277128543
Idaho,ssp126,2092,0.0
Idaho,ssp126,2093,0.0
Idaho,ssp126,2094,55.17903472730595
Idaho,ssp126,2095,0.0
Idaho,ssp126,2096,94.02705853580771
Idaho,ssp126,2097,0.3204553666960024
Idaho,ssp126,2098,14.37959077185025
Idaho,ssp126,2099,0.0
Idaho,ssp126,2100,0.0
Idaho,ssp245,2020,0.0
Idaho,ssp245,2021,155.9282809195916
Idaho,ssp245,2022,68.92301451239925
Idaho,ssp245,2023,1.9317970341116002
Idaho,ssp245,2024,90.77754202463271
Idaho,ssp245,2025,0.0
Idaho,ssp245,2026,53.147309714800656
Idaho,ssp245,2027,1.9277891558795552
Idaho,ssp245,2028,0.0
Idaho,ssp245,2029,0.0
Idaho,ssp245,2030,0.0
Idaho,ssp245,2031,19.511804569445506
Idaho,ssp245,2032,31.437179870321813
Idaho,ssp245,2033,134.8986589993792
Idaho,ssp245,2034,18.621412440188248
Idaho,ssp245,2035,75.7345832147858
Idaho,ssp245,2036,57.39769752656889
Idaho,ssp245,2037,41.34420624080667
Idaho,ssp245,2038,2.865138664150077
Idaho,ssp245,2039,73.28712854566385
Idaho,ssp245,2040,153.18484303736778
Idaho,ssp245,2041,41.42989567918531
Idaho,ssp245,2042,77.73104107993021
Idaho,ssp245,2043,0.0
Idaho,ssp245,2044,16.92398410204378
Idaho,ssp245,2045,67.30970500805729
Idaho,ssp245,2046,44.57193723731773
Idaho,ssp245,2047,10.12666018356786
Idaho,ssp245,2048,56.42282259807493
Idaho,ssp245,2049,5.433021561201073
Idaho,ssp245,2050,32.21457383297392
Idaho,ssp245,2051,0.0
Idaho,ssp245,2052,0.0
Idaho,ssp245,2053,0.0
Idaho,ssp245,2054,19.79537919903189
Idaho,ssp245,2055,0.0
Idaho,ssp245,2056,0.0
Idaho,ssp245,2057,18.54595975380241
Idaho,ssp245,2058,138.8522008533464
Idaho,ssp245,2059,131.23882934132763
Idaho,ssp245,2060,0.0
Idaho,ssp245,2061,25.37472643394101
Idaho,ssp245,2062,72.32581779976579
Idaho,ssp245,2063,29.165295572135808
Idaho,ssp245,2064,44.53078476132987
Idaho,ssp245,2065,22.10405654003609
Idaho,ssp245,2066,59.167443785855
Idaho,ssp245,2067,80.44946200234138
Idaho,ssp245,2068,0.0
Idaho,ssp245,2069,2.9134551041019314
Idaho,ssp245,2070,0.0
Idaho,ssp245,2071,119.61229885207146
Idaho,ssp245,2072,173.635324108554
Idaho,ssp245,2073,30.758785876282207
Idaho,ssp245,2074,77.0431341079471
Idaho,ssp245,2075,29.322523632730103
Idaho,ssp245,2076,94.20709091269845
Idaho,ssp245,2077,47.601398749111944
Idaho,ssp245,2078,40.6431414060589
Idaho,ssp245,2079,83.00943224414586
Idaho,ssp245,2080,163.61678783469696
Idaho,ssp245,2081,87.74099994279072
Idaho,ssp245,2082,0.0
Idaho,ssp245,2083,0.0
Idaho,ssp245,2084,82.96854601334763
Idaho,ssp245,2085,57.12726456968312
Idaho,ssp245,2086,25.852439744629034
Idaho,ssp245,2087,119.2721209837515
Idaho,ssp245,2088,39.54800973575174
Idaho,ssp245,2089,16.78719351619331
Idaho,ssp245,2090,142.10882656009795
Idaho,ssp245,2091,15.472110556139
Idaho,ssp245,2092,25.28279864403491
Idaho,ssp245,2093,146.56586900792908
Idaho,ssp245,2094,27.11367907853655
Idaho,ssp245,2095,28.388470507664007
Idaho,ssp245,2096,38.38699741562725
Idaho,ssp245,2097,148.97479649406063
Idaho,ssp245,2098,45.496007611221174
Idaho,ssp245,2099,43.41966691588017
Idaho,ssp245,2100,24.14547712402473
Idaho,ssp585,2020,36.94424970379556
Idaho,ssp585,2021,0.0
Idaho,ssp585,2022,46.86184682324463
Idaho,ssp585,2023,0.0
Idaho,ssp585,2024,0.0
Idaho,ssp585,2025,60.58494203151865
Idaho,ssp585,2026,32.590933293682184
Idaho,ssp585,2027,51.25278425784178
Idaho,ssp585,2028,0.0
Idaho,ssp585,2029,49.79967795617073
Idaho,ssp585,2030,31.720328945561665
Idaho,ssp585,2031,19.53084862302907
Idaho,ssp585,2032,0.0
Idaho,ssp585,2033,30.31781649593713
Idaho,ssp585,2034,0.0
Idaho,ssp585,2035,83.02330180295174
Idaho,ssp585,2036,0.0
Idaho,ssp585,2037,67.10074427100514
Idaho,ssp585,2038,0.0
Idaho,ssp585,2039,0.0
Idaho,ssp585,2040,0.0
Idaho,ssp585,2041,18.331515667741833
Idaho,ssp585,2042,13.141815606472164
Idaho,ssp585,2043,0.0
Idaho,ssp585,2044,177.40004426791677
Idaho,ssp585,2045,39.08292908797636
Idaho,ssp585,2046,0.0
Idaho,ssp585,2047,0.0
Idaho,ssp585,2048,62.477097316015694
Idaho,ssp585,2049,165.15165656808063
Idaho,ssp585,2050,106.40328901745507
Idaho,ssp585,2051,66.6584944107289
Idaho,ssp585,2052,94.63756016624339
Idaho,ssp585,2053,90.35977404485425
Idaho,ssp585,2054,12.776136220871646
Idaho,ssp585,2055,59.33554026390938
Idaho,ssp585,2056,120.31045367529634
Idaho,ssp585,2057,60.497489100276894
Idaho,ssp585,2058,89.63075028313291
Idaho,ssp585,2059,115.2507641654916
Idaho,ssp585,2060,154.39967943333775
Idaho,ssp585,2061,113.24603861762897
Idaho,ssp585,2062,206.68972353064655
Idaho,ssp585,2063,137.36979762848492
Idaho,ssp585,2064,32.794938020333134
Idaho,ssp585,2065,208.19502190187433
Idaho,ssp585,2066,58.61817440357824
Idaho,ssp585,2067,70.28884900248933
Idaho,ssp585,2068,77.59093417006352
Idaho,ssp585,2069,0.0
Idaho,ssp585,2070,84.96696063801589
Idaho,ssp585,2071,101.9036445224981
Idaho,ssp585,2072,176.7401595824811
Idaho,ssp585,2073,65.01983936789108
Idaho,ssp585,2074,260.1794127208155
Idaho,ssp585,2075,32.85615387446468
Idaho,ssp585,2076,209.62253608591394
Idaho,ssp585,2077,202.75061498227768
Idaho,ssp585,2078,261.816298545138
Idaho,ssp585,2079,143.1966661032224
Idaho,ssp585,2080,126.43700175224086
Idaho,ssp585,2081,103.27810167094833
Idaho,ssp585,2082,242.714950104769
Idaho,ssp585,2083,106.28050534822971
Idaho,ssp585,2084,186.0298950322766
Idaho,ssp585,2085,0.04396898818500361
Idaho,ssp585,2086,150.45775562742364
Idaho,ssp585,2087,254.9293097003159
Idaho,ssp585,2088,145.21258672106643
Idaho,ssp585,2089,295.6245070128604
Idaho,ssp585,2090,197.13632030056084
Idaho,ssp585,2091,90.69944458290323
Idaho,ssp585,2092,220.70910984978144
Idaho,ssp585,2093,275.02907805489065
Idaho,ssp585,2094,274.77234149593676
Idaho,ssp585,2095,212.56723379604432
Idaho,ssp585,2096,218.268640094065
Idaho,ssp585,2097,254.4988713250412
Idaho,ssp585,2098,276.3137347962148
Idaho,ssp585,2099,305.5392830405818
Idaho,ssp585,2100,295.7265296181938
Illinois,ssp126,2020,309.6917816244851
Illinois,ssp126,2021,455.91963267790953
Illinois,ssp126,2022,322.8322693936628
Illinois,ssp126,2023,411.9334235016076
Illinois,ssp126,2024,440.5439991366865
Illinois,ssp126,2025,388.9169123292969
Illinois,ssp126,2026,434.4635057961491
Illinois,ssp126,2027,428.8220444113655
Illinois,ssp126,2028,347.3101305360907
Illinois,ssp126,2029,548.9036569139356
Illinois,ssp126,2030,421.4810118038422
Illinois,ssp126,2031,356.8452901811723
Illinois,ssp126,2032,337.50686490483815
Illinois,ssp126,2033,372.6540575461917
Illinois,ssp126,2034,476.9813914871809
Illinois,ssp126,2035,295.52746201206264
Illinois,ssp126,2036,246.3852170571439
Illinois,ssp126,2037,435.40214103979645
Illinois,ssp126,2038,412.1260616196149
Illinois,ssp126,2039,414.79157042649763
Illinois,ssp126,2040,426.77491854908067
Illinois,ssp126,2041,502.64495997370017
Illinois,ssp126,2042,366.7874204794784
Illinois,ssp126,2043,491.3998159612384
Illinois,ssp126,2044,448.3572588581369
Illinois,ssp126,2045,314.0800298844557
Illinois,ssp126,2046,636.2691631553341
Illinois,ssp126,2047,520.6265093788949
Illinois,ssp126,2048,499.29633726102116
Illinois,ssp126,2049,508.4928282744337
Illinois,ssp126,2050,530.0165741600473
Illinois,ssp126,2051,532.0746876799251
Illinois,ssp126,2052,472.6565268252478
Illinois,ssp126,2053,515.8176862027603
Illinois,ssp126,2054,531.6518851017987
Illinois,ssp126,2055,411.2971428515841
Illinois,ssp126,2056,462.0706549756398
Illinois,ssp126,2057,355.02420995197105
Illinois,ssp126,2058,373.19133923418036
Illinois,ssp126,2059,514.5428532729154
Illinois,ssp126,2060,364.86823863231825
Illinois,ssp126,2061,335.7427070039243
Illinois,ssp126,2062,366.28792454968686
Illinois,ssp126,2063,543.3149135628586
Illinois,ssp126,2064,328.31194045238533
Illinois,ssp126,2065,429.2717948887548
Illinois,ssp126,2066,412.7970836650887
Illinois,ssp126,2067,409.79008014767425
Illinois,ssp126,2068,455.48492906019385
Illinois,ssp126,2069,400.61199920085164
Illinois,ssp126,2070,462.83245700715463
Illinois,ssp126,2071,465.54480974025233
Illinois,ssp126,2072,545.5322938954272
Illinois,ssp126,2073,447.22297012543675
Illinois,ssp126,2074,334.5340343120061
